target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,522.0,-3.214343547821045,1.0,1.0,1.0,1.0,1.0,33.0
1.0,706.0,1.1895930767059326,1.0,1.0,2.0,2.0,2.0,22.0
2.0,707.0,1.1895930767059326,1.0,1.0,2.0,2.0,3.0,0.0
3.0,708.0,1.19241201877594,1.0,1.0,2.0,2.0,4.0,4.0
4.0,709.0,1.19241201877594,1.0,1.0,2.0,2.0,5.0,34.0
5.0,710.0,1.19241201877594,1.0,1.0,2.0,2.0,1.0,15.0
6.0,711.0,-0.5073728561401367,1.0,1.0,2.0,3.0,2.0,35.0
7.0,712.0,-0.730910062789917,1.0,1.0,2.0,4.0,2.0,16.0
8.0,713.0,-0.730910062789917,1.0,1.0,2.0,3.0,3.0,1.0
9.0,714.0,-0.9265403151512146,1.0,1.0,2.0,4.0,3.0,23.0
10.0,715.0,-0.730910062789917,1.0,1.0,2.0,3.0,4.0,27.0
11.0,716.0,-0.730910062789917,1.0,1.0,2.0,4.0,4.0,2.0
12.0,717.0,-0.730910062789917,1.0,1.0,2.0,3.0,5.0,13.0
13.0,718.0,0.6145415306091309,1.0,1.0,2.0,5.0,5.0,20.0
14.0,719.0,0.6145415306091309,1.0,1.0,2.0,5.0,1.0,12.0
15.0,720.0,-0.730910062789917,1.0,1.0,2.0,4.0,5.0,36.0
16.0,721.0,-0.730910062789917,1.0,1.0,2.0,3.0,1.0,5.0
17.0,722.0,-0.730910062789917,1.0,1.0,2.0,4.0,1.0,3.0
18.0,723.0,-0.730910062789917,1.0,1.0,2.0,6.0,1.0,11.0
19.0,724.0,-0.730910062789917,1.0,1.0,2.0,7.0,1.0,30.0
20.0,725.0,-0.24239808320999146,1.0,1.0,2.0,1.0,3.0,6.0
21.0,726.0,-0.730910062789917,1.0,1.0,2.0,1.0,4.0,8.0
22.0,727.0,-0.3038496673107147,1.0,1.0,2.0,1.0,5.0,28.0
23.0,728.0,-0.44930389523506165,1.0,1.0,2.0,1.0,1.0,9.0
24.0,729.0,-0.730910062789917,1.0,1.0,2.0,8.0,1.0,7.0
25.0,730.0,0.6145415306091309,1.0,1.0,2.0,9.0,5.0,17.0
26.0,731.0,0.6145415306091309,1.0,1.0,2.0,9.0,1.0,37.0
27.0,732.0,1.19241201877594,1.0,1.0,2.0,2.0,1.0,38.0
28.0,733.0,1.1698609590530396,1.0,1.0,2.0,1.0,1.0,39.0
29.0,734.0,0.9167255163192749,1.0,1.0,2.0,10.0,4.0,40.0
30.0,735.0,0.6785300970077515,1.0,1.0,2.0,10.0,5.0,41.0
31.0,736.0,0.9733849763870239,1.0,1.0,2.0,10.0,1.0,42.0
32.0,737.0,1.0692269802093506,1.0,1.0,2.0,11.0,1.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
