target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,347.0,2.1856284141540527,1.0,1.0,1.0,1.0,1.0,4.0
1.0,348.0,2.1994800567626953,1.0,1.0,1.0,1.0,2.0,0.0
2.0,349.0,0.2845710217952728,1.0,1.0,1.0,2.0,1.0,1.0
3.0,350.0,1.0774990320205688,1.0,1.0,1.0,2.0,2.0,2.0
4.0,351.0,1.8224081993103027,1.0,1.0,1.0,1.0,3.0,5.0
5.0,352.0,1.0998156070709229,1.0,1.0,1.0,2.0,3.0,30.0
6.0,353.0,1.9362993240356445,2.0,1.0,1.0,3.0,2.0,12.0
7.0,354.0,1.9701588153839111,2.0,1.0,1.0,3.0,3.0,38.0
8.0,355.0,-1.3650026321411133,2.0,1.0,1.0,4.0,2.0,36.0
9.0,356.0,-1.0872007608413696,2.0,1.0,1.0,4.0,3.0,14.0
10.0,357.0,1.3112835884094238,2.0,1.0,1.0,5.0,3.0,13.0
11.0,358.0,0.42293328046798706,2.0,1.0,1.0,6.0,3.0,3.0
12.0,359.0,-1.0527255535125732,1.0,1.0,2.0,1.0,1.0,7.0
13.0,360.0,-1.0604208707809448,1.0,1.0,2.0,1.0,2.0,8.0
14.0,361.0,-1.0388739109039307,1.0,1.0,2.0,1.0,3.0,9.0
15.0,362.0,-0.5334438681602478,1.0,1.0,2.0,5.0,4.0,6.0
16.0,363.0,-1.03733491897583,1.0,1.0,2.0,5.0,5.0,28.0
17.0,364.0,-0.5288266539573669,1.0,1.0,2.0,3.0,4.0,34.0
18.0,365.0,-0.5149750709533691,1.0,1.0,2.0,7.0,4.0,31.0
19.0,366.0,-0.529596209526062,1.0,1.0,2.0,7.0,5.0,33.0
20.0,367.0,-0.5057406425476074,1.0,1.0,2.0,8.0,4.0,19.0
21.0,368.0,-0.5219008922576904,1.0,1.0,2.0,8.0,5.0,17.0
22.0,369.0,-0.38230735063552856,1.0,1.0,2.0,6.0,4.0,27.0
23.0,370.0,-0.35060253739356995,1.0,1.0,2.0,7.0,1.0,41.0
24.0,371.0,-0.5797698497772217,1.0,1.0,2.0,7.0,2.0,35.0
25.0,372.0,-0.5597619414329529,1.0,1.0,2.0,7.0,3.0,29.0
26.0,373.0,-0.43894508481025696,1.0,1.0,2.0,5.0,1.0,44.0
27.0,374.0,-0.5334438681602478,1.0,1.0,2.0,5.0,2.0,21.0
28.0,375.0,-0.545756459236145,1.0,1.0,2.0,5.0,3.0,47.0
29.0,376.0,-0.054947491735219955,1.0,1.0,2.0,4.0,4.0,43.0
30.0,377.0,-0.33121028542518616,1.0,1.0,2.0,2.0,5.0,37.0
31.0,378.0,-0.23871226608753204,1.0,1.0,2.0,3.0,5.0,10.0
32.0,379.0,0.010924638248980045,1.0,1.0,2.0,4.0,5.0,11.0
33.0,380.0,-0.5288266539573669,1.0,1.0,2.0,4.0,1.0,32.0
34.0,381.0,-1.041952133178711,1.0,1.0,2.0,4.0,2.0,40.0
35.0,382.0,-0.5334438681602478,1.0,1.0,2.0,4.0,3.0,25.0
36.0,383.0,-0.04940684512257576,1.0,1.0,2.0,3.0,1.0,26.0
37.0,384.0,-0.4874257445335388,1.0,1.0,2.0,3.0,2.0,16.0
38.0,385.0,-0.4660326838493347,1.0,1.0,2.0,3.0,3.0,23.0
39.0,386.0,0.010924638248980045,1.0,1.0,2.0,6.0,5.0,24.0
40.0,387.0,0.0032292953692376614,1.0,1.0,2.0,6.0,1.0,46.0
41.0,388.0,-0.004466047044843435,1.0,1.0,2.0,6.0,2.0,48.0
42.0,389.0,2.268738031387329,1.0,1.0,2.0,2.0,1.0,15.0
43.0,390.0,2.297518730163574,1.0,1.0,2.0,2.0,2.0,45.0
44.0,391.0,2.322143793106079,1.0,1.0,2.0,2.0,3.0,22.0
45.0,392.0,0.12142975628376007,1.0,1.0,2.0,6.0,3.0,39.0
46.0,393.0,-0.5751526355743408,1.0,1.0,2.0,8.0,1.0,49.0
47.0,394.0,-0.5342134237289429,1.0,1.0,2.0,8.0,2.0,42.0
48.0,395.0,-0.5219008922576904,1.0,1.0,2.0,8.0,3.0,18.0
49.0,396.0,-0.4917351305484772,1.0,1.0,2.0,9.0,4.0,20.0
