target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,399.0,0.4150717556476593,1.0,1.0,1.0,1.0,1.0,0.0
1.0,400.0,0.38912996649742126,1.0,1.0,1.0,1.0,2.0,7.0
2.0,401.0,0.3965134024620056,1.0,1.0,1.0,2.0,1.0,2.0
3.0,402.0,0.38254475593566895,1.0,1.0,1.0,2.0,2.0,6.0
4.0,403.0,0.43502697348594666,1.0,1.0,1.0,2.0,3.0,1.0
5.0,404.0,0.492897093296051,1.0,1.0,1.0,2.0,4.0,4.0
6.0,405.0,0.5373972654342651,1.0,1.0,1.0,1.0,3.0,5.0
7.0,406.0,0.5513659119606018,1.0,1.0,1.0,1.0,4.0,14.0
8.0,407.0,-1.3258215188980103,1.0,1.0,1.0,3.0,1.0,8.0
9.0,408.0,-1.3318079710006714,1.0,1.0,1.0,3.0,2.0,17.0
10.0,409.0,-0.6453485488891602,1.0,1.0,1.0,4.0,2.0,3.0
11.0,410.0,-0.8746339678764343,1.0,1.0,1.0,4.0,3.0,12.0
12.0,411.0,0.42904040217399597,1.0,1.0,1.0,2.0,5.0,31.0
13.0,412.0,-1.481671690940857,1.0,1.0,1.0,5.0,5.0,28.0
14.0,413.0,-1.9641889333724976,1.0,1.0,1.0,3.0,5.0,29.0
15.0,414.0,-0.5302069187164307,1.0,1.0,1.0,4.0,4.0,45.0
16.0,415.0,-0.6413574814796448,1.0,1.0,1.0,6.0,1.0,35.0
17.0,416.0,0.5276191830635071,1.0,1.0,1.0,1.0,5.0,9.0
18.0,417.0,-0.21750865876674652,1.0,1.0,1.0,4.0,5.0,21.0
19.0,418.0,-0.5739088654518127,1.0,1.0,1.0,7.0,2.0,16.0
20.0,419.0,-0.9171385765075684,1.0,1.0,1.0,7.0,3.0,48.0
21.0,420.0,-0.880620539188385,1.0,1.0,1.0,7.0,4.0,46.0
22.0,421.0,-0.9111520051956177,1.0,1.0,1.0,7.0,5.0,27.0
23.0,422.0,-0.880620539188385,1.0,1.0,1.0,6.0,2.0,47.0
24.0,423.0,-0.9430803656578064,1.0,1.0,1.0,6.0,3.0,30.0
25.0,424.0,-0.8846116065979004,1.0,1.0,1.0,6.0,4.0,13.0
26.0,425.0,-0.8746339678764343,1.0,1.0,1.0,6.0,5.0,19.0
27.0,426.0,0.8560820817947388,1.0,1.0,2.0,1.0,1.0,49.0
28.0,427.0,0.5647358894348145,1.0,1.0,2.0,1.0,2.0,33.0
29.0,428.0,0.9500711560249329,1.0,1.0,2.0,1.0,3.0,34.0
30.0,429.0,0.9285194873809814,1.0,1.0,2.0,1.0,4.0,25.0
31.0,430.0,0.8600730895996094,1.0,1.0,2.0,1.0,5.0,11.0
32.0,431.0,0.8560820817947388,1.0,1.0,2.0,2.0,1.0,10.0
33.0,432.0,0.9758133888244629,1.0,1.0,2.0,2.0,2.0,15.0
34.0,433.0,0.8606717586517334,1.0,1.0,2.0,2.0,3.0,18.0
35.0,434.0,0.9498715996742249,1.0,1.0,2.0,2.0,4.0,26.0
36.0,435.0,0.9059700965881348,1.0,1.0,2.0,2.0,5.0,32.0
37.0,436.0,0.5647358894348145,1.0,1.0,2.0,7.0,1.0,36.0
38.0,437.0,0.9568558931350708,1.0,1.0,2.0,7.0,2.0,43.0
39.0,438.0,0.6445567607879639,1.0,1.0,2.0,7.0,3.0,41.0
40.0,439.0,0.9159477353096008,1.0,1.0,2.0,7.0,4.0,37.0
41.0,440.0,0.7862387895584106,1.0,1.0,2.0,7.0,5.0,44.0
42.0,441.0,0.6445567607879639,1.0,1.0,2.0,6.0,3.0,38.0
43.0,442.0,0.8560820817947388,1.0,1.0,2.0,6.0,4.0,39.0
44.0,443.0,0.9319118857383728,1.0,1.0,2.0,6.0,5.0,42.0
45.0,444.0,0.8600730895996094,1.0,1.0,2.0,5.0,1.0,22.0
46.0,445.0,0.6964403390884399,1.0,1.0,2.0,5.0,2.0,24.0
47.0,446.0,0.6685030460357666,1.0,1.0,2.0,5.0,3.0,23.0
48.0,447.0,0.8560820817947388,1.0,1.0,2.0,5.0,4.0,40.0
49.0,448.0,0.3372463881969452,1.0,1.0,2.0,5.0,5.0,20.0
