target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,454.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,455.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0
2.0,456.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
3.0,457.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
4.0,458.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0
5.0,459.0,0.0,1.0,1.0,1.0,1.0,4.0,13.0
6.0,460.0,0.0,1.0,1.0,1.0,2.0,4.0,8.0
7.0,461.0,0.0,1.0,1.0,1.0,3.0,5.0,37.0
8.0,462.0,0.0,1.0,1.0,1.0,4.0,1.0,9.0
9.0,463.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0
10.0,464.0,0.0,1.0,1.0,1.0,4.0,2.0,21.0
11.0,465.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0
12.0,466.0,0.0,1.0,1.0,1.0,4.0,3.0,27.0
13.0,467.0,0.0,1.0,1.0,1.0,3.0,3.0,7.0
14.0,468.0,0.0,1.0,1.0,1.0,4.0,4.0,39.0
15.0,469.0,0.0,1.0,1.0,1.0,3.0,4.0,15.0
16.0,470.0,0.0,1.0,1.0,1.0,5.0,5.0,34.0
17.0,471.0,0.0,1.0,1.0,1.0,6.0,5.0,14.0
18.0,472.0,0.0,1.0,1.0,1.0,7.0,5.0,23.0
19.0,473.0,0.0,1.0,1.0,1.0,8.0,5.0,33.0
20.0,474.0,0.0,1.0,1.0,1.0,9.0,5.0,11.0
21.0,475.0,0.0,1.0,1.0,1.0,5.0,1.0,36.0
22.0,476.0,0.0,1.0,1.0,1.0,6.0,1.0,29.0
23.0,477.0,0.0,1.0,1.0,1.0,7.0,1.0,16.0
24.0,478.0,0.0,1.0,1.0,1.0,8.0,1.0,35.0
25.0,479.0,0.0,1.0,1.0,1.0,9.0,1.0,28.0
26.0,480.0,0.0,1.0,1.0,1.0,10.0,5.0,10.0
27.0,481.0,0.0,1.0,1.0,1.0,5.0,2.0,12.0
28.0,482.0,0.0,1.0,1.0,1.0,6.0,2.0,26.0
29.0,483.0,0.0,1.0,1.0,1.0,7.0,2.0,19.0
30.0,484.0,0.0,1.0,1.0,1.0,8.0,2.0,22.0
31.0,485.0,0.0,1.0,1.0,1.0,9.0,2.0,30.0
32.0,486.0,0.0,1.0,1.0,1.0,5.0,3.0,47.0
33.0,487.0,0.0,1.0,1.0,1.0,6.0,3.0,17.0
34.0,488.0,0.0,1.0,1.0,1.0,7.0,3.0,18.0
35.0,489.0,0.0,1.0,1.0,1.0,8.0,3.0,49.0
36.0,490.0,0.0,1.0,1.0,1.0,9.0,3.0,44.0
37.0,491.0,0.0,1.0,1.0,1.0,5.0,4.0,32.0
38.0,492.0,0.0,1.0,1.0,1.0,6.0,4.0,45.0
39.0,493.0,0.0,1.0,1.0,1.0,7.0,4.0,24.0
40.0,494.0,0.0,1.0,1.0,1.0,8.0,4.0,38.0
41.0,495.0,0.0,1.0,1.0,1.0,9.0,4.0,41.0
42.0,496.0,0.0,1.0,1.0,1.0,10.0,1.0,42.0
43.0,497.0,0.0,1.0,1.0,1.0,10.0,2.0,25.0
44.0,498.0,0.0,1.0,1.0,1.0,10.0,3.0,48.0
45.0,499.0,0.0,1.0,1.0,1.0,10.0,4.0,31.0
46.0,500.0,0.0,1.0,1.0,1.0,11.0,5.0,20.0
47.0,501.0,0.0,1.0,1.0,1.0,11.0,1.0,40.0
48.0,502.0,0.0,1.0,1.0,1.0,11.0,2.0,46.0
49.0,503.0,0.0,1.0,1.0,1.0,11.0,3.0,43.0
