target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,138.0,-0.16325156390666962,1.0,1.0,1.0,1.0,1.0,36.0
1.0,139.0,-0.7840706706047058,1.0,1.0,1.0,1.0,2.0,6.0
2.0,140.0,0.30573931336402893,1.0,1.0,1.0,2.0,1.0,37.0
3.0,141.0,-0.8106173276901245,1.0,1.0,1.0,2.0,2.0,14.0
4.0,142.0,-0.20516733825206757,1.0,1.0,1.0,1.0,3.0,38.0
5.0,143.0,-0.9750202894210815,1.0,1.0,1.0,2.0,3.0,7.0
6.0,144.0,-0.23078252375125885,1.0,1.0,1.0,1.0,4.0,39.0
7.0,145.0,-0.2237965613603592,1.0,1.0,1.0,2.0,4.0,20.0
8.0,146.0,-2.4984254837036133,1.0,1.0,1.0,3.0,1.0,40.0
9.0,147.0,-2.3447344303131104,1.0,1.0,1.0,3.0,2.0,31.0
10.0,148.0,-2.4420721530914307,1.0,1.0,1.0,3.0,3.0,41.0
11.0,149.0,-2.432757616043091,1.0,1.0,1.0,3.0,4.0,16.0
12.0,218.0,0.6224362254142761,1.0,1.0,2.0,1.0,1.0,26.0
13.0,219.0,0.5688771605491638,1.0,1.0,2.0,1.0,2.0,13.0
14.0,220.0,0.5106608271598816,1.0,1.0,2.0,2.0,5.0,30.0
15.0,221.0,0.5339473485946655,1.0,1.0,2.0,2.0,1.0,1.0
16.0,222.0,0.42217200994491577,1.0,1.0,2.0,3.0,5.0,5.0
17.0,223.0,0.39422816038131714,1.0,1.0,2.0,3.0,1.0,42.0
18.0,224.0,0.8254948258399963,1.0,1.0,2.0,4.0,5.0,21.0
19.0,225.0,0.9009432196617126,1.0,1.0,2.0,4.0,1.0,43.0
20.0,226.0,-0.26245221495628357,1.0,1.0,2.0,5.0,5.0,11.0
21.0,227.0,0.8254948258399963,1.0,1.0,2.0,5.0,1.0,44.0
22.0,228.0,0.7621554732322693,1.0,1.0,2.0,2.0,2.0,18.0
23.0,229.0,0.8254948258399963,1.0,1.0,2.0,3.0,2.0,45.0
24.0,230.0,0.8227004408836365,1.0,1.0,2.0,4.0,2.0,32.0
25.0,231.0,0.5968210101127625,1.0,1.0,2.0,5.0,2.0,46.0
26.0,232.0,0.5479192733764648,1.0,1.0,2.0,1.0,3.0,33.0
27.0,233.0,0.5036748647689819,1.0,1.0,2.0,2.0,3.0,47.0
28.0,234.0,0.8459869623184204,1.0,1.0,2.0,3.0,3.0,10.0
29.0,235.0,0.7854419946670532,1.0,1.0,2.0,4.0,3.0,48.0
30.0,236.0,-0.14834818243980408,1.0,1.0,2.0,5.0,3.0,2.0
31.0,237.0,0.7621554732322693,1.0,1.0,2.0,1.0,4.0,4.0
32.0,238.0,0.5036748647689819,1.0,1.0,2.0,2.0,4.0,24.0
33.0,239.0,-0.48600298166275024,1.0,1.0,2.0,3.0,4.0,49.0
34.0,240.0,0.8254948258399963,1.0,1.0,2.0,4.0,4.0,0.0
35.0,241.0,0.31598538160324097,1.0,1.0,2.0,5.0,4.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
