target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,399.0,1.115351915359497,1.0,1.0,1.0,1.0,1.0,40.0
1.0,415.0,-0.5259972214698792,2.0,1.0,2.0,2.0,1.0,15.0
2.0,416.0,-0.9400394558906555,2.0,1.0,2.0,1.0,1.0,41.0
3.0,419.0,-0.46990999579429626,1.0,1.0,2.0,3.0,2.0,6.0
4.0,420.0,1.239610195159912,1.0,1.0,2.0,3.0,1.0,42.0
5.0,476.0,0.7003976702690125,3.0,1.0,3.0,3.0,3.0,9.0
6.0,477.0,0.8842771649360657,3.0,1.0,3.0,3.0,4.0,43.0
7.0,478.0,0.7231974005699158,3.0,1.0,3.0,3.0,2.0,13.0
8.0,479.0,0.7371051907539368,3.0,1.0,3.0,3.0,1.0,44.0
9.0,486.0,1.4134577512741089,1.0,1.0,3.0,1.0,4.0,25.0
10.0,487.0,1.4364854097366333,1.0,1.0,3.0,1.0,2.0,45.0
11.0,488.0,1.401715874671936,1.0,1.0,3.0,1.0,1.0,5.0
12.0,489.0,0.8257959485054016,1.0,1.0,3.0,4.0,2.0,46.0
13.0,490.0,0.9295344948768616,1.0,1.0,3.0,5.0,3.0,0.0
14.0,491.0,1.3912280797958374,1.0,1.0,3.0,6.0,1.0,47.0
15.0,492.0,-0.8576186299324036,3.0,1.0,3.0,3.0,4.0,48.0
16.0,493.0,-0.8650285005569458,3.0,1.0,3.0,3.0,2.0,49.0
17.0,494.0,0.3293328583240509,3.0,1.0,3.0,7.0,1.0,3.0
18.0,496.0,-0.7775917053222656,3.0,1.0,3.0,8.0,1.0,2.0
19.0,497.0,-1.044234037399292,3.0,1.0,3.0,3.0,1.0,1.0
20.0,501.0,-1.3013004064559937,3.0,1.0,3.0,9.0,1.0,22.0
21.0,503.0,1.4003479480743408,1.0,1.0,3.0,4.0,2.0,10.0
22.0,504.0,1.1119319200515747,1.0,1.0,3.0,1.0,4.0,11.0
23.0,505.0,1.1028120517730713,1.0,1.0,3.0,5.0,3.0,21.0
24.0,506.0,0.7975243330001831,1.0,1.0,3.0,4.0,1.0,4.0
25.0,507.0,-1.2398552894592285,3.0,1.0,3.0,2.0,1.0,12.0
26.0,508.0,0.9318144917488098,1.0,1.0,3.0,1.0,2.0,26.0
27.0,509.0,0.5631436109542847,1.0,1.0,3.0,1.0,1.0,19.0
28.0,510.0,-1.2441872358322144,3.0,1.0,3.0,3.0,1.0,16.0
29.0,511.0,-0.6795530915260315,1.0,1.0,3.0,10.0,4.0,38.0
30.0,512.0,-0.7216184735298157,1.0,1.0,3.0,10.0,2.0,31.0
31.0,513.0,-0.7145506143569946,1.0,1.0,3.0,5.0,4.0,8.0
32.0,514.0,-0.7153486013412476,1.0,1.0,3.0,5.0,2.0,7.0
33.0,515.0,-0.21956948935985565,1.0,1.0,3.0,3.0,1.0,27.0
34.0,516.0,-0.963637113571167,1.0,1.0,3.0,11.0,2.0,37.0
35.0,517.0,-1.2623130083084106,1.0,1.0,3.0,11.0,1.0,29.0
36.0,518.0,-1.1744202375411987,1.0,1.0,3.0,3.0,1.0,23.0
37.0,519.0,-0.917239785194397,1.0,1.0,3.0,5.0,1.0,18.0
38.0,520.0,-1.1212968826293945,1.0,1.0,3.0,2.0,1.0,32.0
39.0,521.0,-1.2797547578811646,1.0,1.0,3.0,10.0,1.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
