target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,889.0,0.9359341263771057,1.0,1.0,1.0,1.0,1.0,4.0
1.0,890.0,0.9839692115783691,1.0,1.0,1.0,1.0,2.0,0.0
2.0,891.0,0.8904954791069031,1.0,1.0,1.0,1.0,3.0,3.0
3.0,892.0,0.8923130035400391,1.0,1.0,1.0,1.0,4.0,5.0
4.0,893.0,0.9716358780860901,1.0,1.0,1.0,1.0,5.0,17.0
5.0,894.0,0.9359341263771057,1.0,1.0,1.0,2.0,1.0,1.0
6.0,895.0,0.9359341263771057,1.0,1.0,1.0,2.0,2.0,2.0
7.0,896.0,0.6953689455986023,1.0,1.0,1.0,2.0,3.0,15.0
8.0,897.0,1.0008463859558105,1.0,1.0,1.0,3.0,1.0,12.0
9.0,898.0,0.9385306239128113,1.0,1.0,1.0,4.0,2.0,11.0
10.0,899.0,1.0008463859558105,1.0,1.0,1.0,3.0,2.0,6.0
11.0,900.0,0.43805643916130066,1.0,1.0,1.0,2.0,4.0,8.0
12.0,901.0,0.9372323751449585,1.0,1.0,1.0,3.0,3.0,7.0
13.0,902.0,0.9606007933616638,1.0,1.0,1.0,4.0,3.0,48.0
14.0,903.0,0.9359341263771057,1.0,1.0,1.0,3.0,4.0,21.0
15.0,904.0,0.3235510587692261,1.0,1.0,1.0,2.0,5.0,14.0
16.0,905.0,0.9246393442153931,1.0,1.0,1.0,4.0,4.0,16.0
17.0,906.0,0.9528113007545471,1.0,1.0,1.0,3.0,5.0,27.0
18.0,907.0,0.9676113128662109,1.0,1.0,1.0,4.0,5.0,10.0
19.0,908.0,0.8138989210128784,1.0,1.0,1.0,5.0,1.0,19.0
20.0,909.0,0.45493364334106445,1.0,1.0,1.0,5.0,2.0,26.0
21.0,910.0,0.7004321217536926,1.0,1.0,1.0,5.0,3.0,28.0
22.0,911.0,0.3352352976799011,1.0,1.0,1.0,5.0,4.0,39.0
23.0,912.0,0.10077191889286041,1.0,1.0,1.0,6.0,1.0,35.0
24.0,913.0,0.0855824276804924,1.0,1.0,1.0,6.0,2.0,18.0
25.0,914.0,-0.1909441500902176,1.0,1.0,1.0,6.0,3.0,24.0
26.0,915.0,0.061564862728118896,1.0,1.0,1.0,6.0,4.0,30.0
27.0,916.0,0.4011862277984619,1.0,1.0,1.0,5.0,5.0,22.0
28.0,917.0,-0.3216775953769684,1.0,1.0,1.0,7.0,1.0,47.0
29.0,918.0,-0.15978622436523438,1.0,1.0,1.0,7.0,2.0,9.0
30.0,919.0,0.2791510224342346,1.0,1.0,1.0,6.0,5.0,36.0
31.0,920.0,-0.2156108319759369,1.0,1.0,1.0,7.0,3.0,13.0
32.0,921.0,-0.22859330475330353,1.0,1.0,1.0,7.0,4.0,32.0
33.0,922.0,-0.3623127341270447,1.0,1.0,1.0,7.0,5.0,20.0
34.0,923.0,-1.4584225416183472,1.0,1.0,1.0,8.0,2.0,40.0
35.0,924.0,-1.7176823616027832,1.0,1.0,1.0,8.0,3.0,33.0
36.0,925.0,-0.6972604393959045,1.0,1.0,1.0,9.0,4.0,34.0
37.0,926.0,-0.8408465385437012,1.0,1.0,1.0,9.0,5.0,38.0
38.0,927.0,-1.5826647281646729,1.0,1.0,1.0,8.0,4.0,25.0
39.0,928.0,-1.8987878561019897,1.0,1.0,1.0,8.0,5.0,44.0
40.0,929.0,-1.767015814781189,1.0,1.0,1.0,10.0,1.0,42.0
41.0,930.0,-2.0967705249786377,1.0,1.0,1.0,10.0,3.0,23.0
42.0,931.0,-2.1370160579681396,1.0,1.0,1.0,10.0,5.0,49.0
43.0,974.0,0.5101091265678406,1.0,1.0,2.0,1.0,2.0,45.0
44.0,975.0,0.7282146215438843,1.0,1.0,2.0,1.0,3.0,46.0
45.0,976.0,0.6918637156486511,1.0,1.0,2.0,9.0,3.0,41.0
46.0,977.0,0.5536004304885864,1.0,1.0,2.0,9.0,4.0,43.0
47.0,978.0,0.7567760348320007,1.0,1.0,2.0,1.0,4.0,37.0
48.0,979.0,0.7604111433029175,1.0,1.0,2.0,1.0,5.0,29.0
49.0,980.0,0.20398253202438354,1.0,1.0,2.0,3.0,3.0,31.0
