target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,119.0,1.3482325077056885,1.0,1.0,1.0,1.0,1.0,0.0
1.0,193.0,-1.1516395807266235,1.0,1.0,2.0,2.0,2.0,3.0
2.0,194.0,-1.1570923328399658,1.0,1.0,2.0,2.0,3.0,2.0
3.0,195.0,-1.1968975067138672,1.0,1.0,2.0,2.0,4.0,13.0
4.0,196.0,0.3285664916038513,1.0,1.0,2.0,3.0,5.0,12.0
5.0,197.0,-1.162545084953308,1.0,1.0,2.0,2.0,1.0,4.0
6.0,198.0,0.44307446479797363,1.0,1.0,2.0,4.0,3.0,8.0
7.0,199.0,-0.9252409934997559,1.0,1.0,2.0,4.0,4.0,11.0
8.0,200.0,-0.49501827359199524,1.0,1.0,2.0,4.0,1.0,9.0
9.0,201.0,1.064907193183899,1.0,1.0,2.0,3.0,2.0,23.0
10.0,202.0,0.4480910003185272,1.0,1.0,2.0,3.0,3.0,27.0
11.0,203.0,-0.9485788345336914,1.0,1.0,2.0,3.0,4.0,10.0
12.0,204.0,1.067306399345398,1.0,1.0,2.0,3.0,1.0,5.0
13.0,205.0,1.0428780317306519,1.0,1.0,2.0,5.0,5.0,7.0
14.0,206.0,1.0592362880706787,1.0,1.0,2.0,6.0,5.0,17.0
15.0,207.0,0.8754782676696777,1.0,1.0,2.0,5.0,2.0,18.0
16.0,208.0,1.0485488176345825,1.0,1.0,2.0,6.0,2.0,22.0
17.0,209.0,0.6444993615150452,1.0,1.0,2.0,5.0,3.0,6.0
18.0,210.0,0.5470040440559387,1.0,1.0,2.0,6.0,3.0,32.0
19.0,211.0,0.7222557663917542,1.0,1.0,2.0,5.0,4.0,14.0
20.0,212.0,0.1598581224679947,1.0,1.0,2.0,6.0,4.0,21.0
21.0,213.0,0.6579131484031677,1.0,1.0,2.0,5.0,1.0,24.0
22.0,214.0,0.16607427597045898,1.0,1.0,2.0,6.0,1.0,31.0
23.0,215.0,1.0962059497833252,1.0,1.0,2.0,7.0,5.0,40.0
24.0,216.0,1.2341607809066772,1.0,1.0,2.0,8.0,5.0,35.0
25.0,217.0,1.3351459503173828,1.0,1.0,2.0,7.0,2.0,46.0
26.0,218.0,1.2740750312805176,1.0,1.0,2.0,8.0,2.0,48.0
27.0,219.0,1.3318742513656616,1.0,1.0,2.0,7.0,3.0,16.0
28.0,220.0,1.299157738685608,1.0,1.0,2.0,8.0,3.0,20.0
29.0,221.0,1.130122184753418,1.0,1.0,2.0,7.0,4.0,26.0
30.0,222.0,1.0692692995071411,1.0,1.0,2.0,8.0,4.0,28.0
31.0,223.0,1.1377559900283813,1.0,1.0,2.0,7.0,1.0,30.0
32.0,224.0,0.9852968454360962,1.0,1.0,2.0,8.0,1.0,19.0
33.0,225.0,-0.812150776386261,2.0,1.0,2.0,9.0,2.0,15.0
34.0,226.0,-0.8285090327262878,2.0,1.0,2.0,9.0,3.0,37.0
35.0,227.0,-1.5685575008392334,2.0,1.0,2.0,9.0,4.0,34.0
36.0,228.0,-1.5876421928405762,2.0,1.0,2.0,9.0,1.0,36.0
37.0,229.0,-1.0794450044631958,1.0,1.0,2.0,8.0,1.0,38.0
38.0,230.0,-0.03306049853563309,1.0,1.0,2.0,6.0,4.0,39.0
39.0,231.0,-0.44027256965637207,1.0,1.0,2.0,6.0,1.0,43.0
40.0,232.0,-0.14037080109119415,1.0,1.0,2.0,10.0,3.0,1.0
41.0,233.0,0.04818561673164368,1.0,1.0,2.0,10.0,4.0,25.0
42.0,234.0,-0.0640321746468544,1.0,1.0,2.0,10.0,1.0,29.0
43.0,235.0,-1.2070395946502686,1.0,1.0,2.0,2.0,1.0,42.0
44.0,236.0,-1.1570923328399658,1.0,1.0,2.0,11.0,3.0,44.0
45.0,237.0,-0.9972174167633057,1.0,1.0,2.0,11.0,4.0,47.0
46.0,238.0,-1.1830474138259888,1.0,1.0,2.0,5.0,1.0,45.0
47.0,239.0,-1.223070740699768,1.0,1.0,2.0,1.0,3.0,41.0
48.0,240.0,-1.160364031791687,1.0,1.0,2.0,1.0,4.0,33.0
49.0,241.0,-1.3972318172454834,1.0,1.0,2.0,11.0,1.0,49.0
