target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,366.0,-0.9300656318664551,1.0,1.0,1.0,1.0,1.0,3.0
1.0,367.0,-0.9148979187011719,1.0,1.0,1.0,1.0,2.0,0.0
2.0,368.0,-1.0690670013427734,1.0,1.0,1.0,2.0,3.0,8.0
3.0,369.0,-1.255088448524475,1.0,1.0,1.0,1.0,3.0,1.0
4.0,370.0,0.8878952264785767,1.0,1.0,1.0,3.0,2.0,2.0
5.0,371.0,1.1381627321243286,1.0,1.0,1.0,3.0,3.0,12.0
6.0,372.0,0.8878952264785767,1.0,1.0,1.0,4.0,4.0,13.0
7.0,373.0,0.8878952264785767,1.0,1.0,1.0,4.0,2.0,4.0
8.0,374.0,0.8402252197265625,1.0,1.0,1.0,4.0,3.0,5.0
9.0,375.0,-1.1543313264846802,2.0,1.0,1.0,5.0,3.0,7.0
10.0,376.0,-1.2659225463867188,1.0,1.0,1.0,6.0,4.0,6.0
11.0,377.0,-1.2615889310836792,1.0,1.0,1.0,6.0,2.0,9.0
12.0,378.0,-1.6949526071548462,1.0,1.0,1.0,6.0,3.0,11.0
13.0,379.0,1.2297108173370361,2.0,1.0,1.0,3.0,3.0,10.0
14.0,380.0,0.6576707363128662,2.0,1.0,2.0,3.0,3.0,14.0
15.0,381.0,-1.8148859739303589,2.0,1.0,2.0,6.0,3.0,17.0
16.0,382.0,0.726900577545166,2.0,1.0,3.0,7.0,5.0,21.0
17.0,383.0,0.7384930849075317,2.0,1.0,3.0,7.0,1.0,45.0
18.0,384.0,0.9410905838012695,2.0,1.0,3.0,8.0,5.0,49.0
19.0,385.0,0.8284160494804382,2.0,1.0,3.0,8.0,1.0,33.0
20.0,386.0,0.6127092242240906,2.0,1.0,3.0,9.0,4.0,29.0
21.0,387.0,0.6422863006591797,2.0,1.0,3.0,7.0,4.0,22.0
22.0,388.0,0.9388154745101929,2.0,1.0,3.0,8.0,4.0,15.0
23.0,389.0,0.7317759394645691,2.0,1.0,3.0,8.0,2.0,18.0
24.0,390.0,0.9512746334075928,2.0,1.0,3.0,9.0,2.0,19.0
25.0,391.0,0.6928815245628357,2.0,1.0,3.0,7.0,2.0,27.0
26.0,392.0,0.8948290348052979,2.0,1.0,3.0,7.0,3.0,23.0
27.0,393.0,0.6712133288383484,2.0,1.0,3.0,5.0,2.0,38.0
28.0,394.0,0.36829209327697754,2.0,1.0,3.0,8.0,3.0,48.0
29.0,395.0,0.23871634900569916,2.0,1.0,3.0,5.0,3.0,42.0
30.0,396.0,0.658212423324585,2.0,1.0,3.0,9.0,3.0,46.0
31.0,397.0,-0.046436987817287445,2.0,1.0,3.0,10.0,2.0,39.0
32.0,398.0,-0.14188535511493683,2.0,1.0,3.0,10.0,3.0,43.0
33.0,454.0,-1.0470738410949707,2.0,1.0,4.0,5.0,2.0,44.0
34.0,455.0,-1.0481572151184082,2.0,1.0,4.0,5.0,3.0,34.0
35.0,456.0,-0.5097028017044067,2.0,1.0,4.0,8.0,2.0,26.0
36.0,457.0,-1.330493688583374,2.0,1.0,4.0,10.0,2.0,28.0
37.0,458.0,-1.3457697629928589,2.0,1.0,4.0,10.0,3.0,16.0
38.0,459.0,-0.5779575705528259,2.0,1.0,4.0,8.0,3.0,31.0
39.0,467.0,0.9663340449333191,2.0,1.0,5.0,6.0,1.0,30.0
40.0,468.0,0.6235433220863342,2.0,1.0,5.0,11.0,1.0,36.0
41.0,469.0,1.2129180431365967,2.0,1.0,5.0,9.0,4.0,41.0
42.0,470.0,1.067957878112793,2.0,1.0,5.0,6.0,4.0,25.0
43.0,471.0,1.0363222360610962,2.0,1.0,5.0,1.0,5.0,20.0
44.0,472.0,1.1721818447113037,2.0,1.0,5.0,6.0,2.0,24.0
45.0,473.0,0.9596168994903564,2.0,1.0,5.0,1.0,1.0,35.0
46.0,474.0,1.1884329319000244,2.0,1.0,5.0,6.0,3.0,40.0
47.0,475.0,-1.0405733585357666,2.0,1.0,5.0,10.0,5.0,32.0
48.0,476.0,-1.0199886560440063,2.0,1.0,5.0,5.0,4.0,37.0
49.0,477.0,-0.8052568435668945,2.0,1.0,5.0,5.0,2.0,47.0
