target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,512.0,-0.5470456480979919,1.0,1.0,1.0,1.0,1.0,0.0
1.0,559.0,0.6906021237373352,1.0,1.0,2.0,2.0,2.0,32.0
2.0,560.0,0.6991010308265686,1.0,1.0,2.0,2.0,3.0,22.0
3.0,561.0,0.9774389863014221,2.0,1.0,2.0,3.0,2.0,13.0
4.0,562.0,0.6774289011955261,2.0,1.0,2.0,3.0,3.0,7.0
5.0,563.0,0.8327457308769226,2.0,1.0,2.0,3.0,4.0,11.0
6.0,564.0,0.6440708637237549,2.0,1.0,2.0,3.0,5.0,2.0
7.0,565.0,0.7500942349433899,2.0,1.0,2.0,3.0,1.0,3.0
8.0,566.0,1.0730512142181396,2.0,1.0,2.0,4.0,2.0,1.0
9.0,567.0,1.078363060951233,2.0,1.0,2.0,4.0,3.0,6.0
10.0,568.0,1.0985478162765503,2.0,1.0,2.0,4.0,4.0,27.0
11.0,569.0,0.6991010308265686,1.0,1.0,2.0,1.0,3.0,5.0
12.0,570.0,0.6937892436981201,1.0,1.0,2.0,2.0,4.0,10.0
13.0,571.0,0.9912496209144592,1.0,1.0,2.0,2.0,5.0,17.0
14.0,572.0,1.1036471128463745,2.0,1.0,2.0,4.0,5.0,12.0
15.0,573.0,1.1049219369888306,2.0,1.0,2.0,4.0,1.0,4.0
16.0,574.0,0.9771202802658081,2.0,1.0,2.0,5.0,2.0,18.0
17.0,575.0,0.958210289478302,2.0,1.0,2.0,5.0,3.0,8.0
18.0,576.0,1.0358686447143555,2.0,1.0,2.0,5.0,4.0,24.0
19.0,577.0,1.07942533493042,2.0,1.0,2.0,5.0,5.0,15.0
20.0,578.0,1.0252450704574585,2.0,1.0,2.0,5.0,1.0,14.0
21.0,579.0,1.0358686447143555,2.0,1.0,2.0,6.0,2.0,20.0
22.0,580.0,0.9912496209144592,1.0,1.0,2.0,2.0,1.0,31.0
23.0,581.0,-1.150571584701538,1.0,1.0,2.0,1.0,4.0,21.0
24.0,582.0,1.0518040657043457,2.0,1.0,2.0,6.0,3.0,30.0
25.0,583.0,0.8265840411186218,2.0,1.0,2.0,6.0,4.0,23.0
26.0,584.0,0.8212722539901733,2.0,1.0,2.0,6.0,5.0,28.0
27.0,585.0,0.5308234095573425,2.0,1.0,2.0,6.0,1.0,38.0
28.0,586.0,1.1012036800384521,2.0,1.0,2.0,7.0,2.0,19.0
29.0,587.0,1.0358686447143555,2.0,1.0,2.0,7.0,3.0,9.0
30.0,588.0,1.0358686447143555,2.0,1.0,2.0,7.0,4.0,47.0
31.0,589.0,1.0498918294906616,2.0,1.0,2.0,7.0,5.0,34.0
32.0,590.0,-1.2236617803573608,1.0,1.0,2.0,1.0,5.0,36.0
33.0,591.0,0.9441871643066406,2.0,1.0,2.0,7.0,1.0,16.0
34.0,592.0,-1.2623317241668701,1.0,1.0,2.0,1.0,1.0,25.0
35.0,593.0,-0.07642076909542084,2.0,1.0,2.0,8.0,2.0,35.0
36.0,594.0,-0.3855671286582947,2.0,1.0,2.0,8.0,3.0,26.0
37.0,595.0,-0.20284144580364227,2.0,1.0,2.0,8.0,4.0,40.0
38.0,596.0,-0.5796600580215454,2.0,1.0,2.0,8.0,5.0,49.0
39.0,597.0,-0.49233415722846985,2.0,1.0,2.0,8.0,1.0,33.0
40.0,598.0,-0.887531578540802,2.0,1.0,2.0,9.0,2.0,42.0
41.0,599.0,-0.7223348021507263,2.0,1.0,2.0,9.0,3.0,39.0
42.0,600.0,-0.6500943899154663,2.0,1.0,2.0,9.0,4.0,48.0
43.0,601.0,-1.1069085597991943,2.0,1.0,2.0,10.0,3.0,29.0
44.0,602.0,-1.1366546154022217,2.0,1.0,2.0,10.0,4.0,37.0
45.0,603.0,-1.1090333461761475,2.0,1.0,2.0,11.0,4.0,41.0
46.0,604.0,-1.3894959688186646,2.0,1.0,2.0,11.0,5.0,44.0
47.0,650.0,-1.322567343711853,2.0,1.0,3.0,5.0,3.0,43.0
48.0,651.0,-1.1026592254638672,2.0,1.0,3.0,4.0,3.0,45.0
49.0,652.0,-1.255638837814331,2.0,1.0,3.0,4.0,4.0,46.0
