target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,605.0,-0.5468228459358215,1.0,1.0,1.0,1.0,1.0,4.0
1.0,606.0,-0.3233546316623688,1.0,1.0,1.0,1.0,2.0,45.0
2.0,607.0,0.3395172655582428,1.0,1.0,1.0,1.0,3.0,12.0
3.0,608.0,-0.46480080485343933,1.0,1.0,1.0,1.0,4.0,46.0
4.0,609.0,-0.4899095892906189,1.0,1.0,1.0,1.0,5.0,8.0
5.0,610.0,0.7571600675582886,1.0,1.0,1.0,2.0,1.0,47.0
6.0,611.0,0.4433002471923828,1.0,1.0,1.0,2.0,2.0,3.0
7.0,612.0,0.7408393025398254,1.0,1.0,1.0,2.0,3.0,48.0
8.0,613.0,0.7822688221931458,1.0,1.0,1.0,2.0,4.0,6.0
9.0,614.0,0.03319009393453598,1.0,1.0,1.0,3.0,1.0,49.0
10.0,615.0,0.11186428368091583,1.0,1.0,1.0,3.0,2.0,24.0
11.0,616.0,-0.11160389333963394,1.0,1.0,1.0,3.0,3.0,0.0
12.0,617.0,-0.17646825313568115,1.0,1.0,1.0,2.0,5.0,2.0
13.0,618.0,0.40145227313041687,1.0,1.0,1.0,3.0,4.0,1.0
14.0,619.0,0.3805282711982727,1.0,1.0,1.0,3.0,5.0,14.0
15.0,620.0,-1.0619714260101318,2.0,1.0,1.0,4.0,3.0,5.0
16.0,621.0,-1.100890040397644,2.0,1.0,1.0,4.0,4.0,7.0
17.0,622.0,-0.3070339262485504,2.0,1.0,1.0,4.0,5.0,11.0
18.0,623.0,-1.9085558652877808,2.0,1.0,1.0,5.0,4.0,19.0
19.0,624.0,-1.632359266281128,2.0,1.0,1.0,5.0,5.0,9.0
20.0,625.0,-5.402861595153809,2.0,1.0,1.0,6.0,5.0,13.0
21.0,626.0,0.3805282711982727,1.0,1.0,1.0,7.0,1.0,21.0
22.0,627.0,0.3805282711982727,1.0,1.0,1.0,7.0,2.0,15.0
23.0,628.0,0.3805282711982727,1.0,1.0,1.0,7.0,3.0,10.0
24.0,629.0,0.3805282711982727,1.0,1.0,1.0,7.0,4.0,32.0
25.0,630.0,0.3805282711982727,1.0,1.0,1.0,7.0,5.0,16.0
26.0,631.0,0.42237624526023865,1.0,1.0,1.0,8.0,1.0,17.0
27.0,632.0,0.42237624526023865,1.0,1.0,1.0,8.0,2.0,23.0
28.0,633.0,0.3805282711982727,1.0,1.0,1.0,8.0,3.0,18.0
29.0,634.0,0.3805282711982727,1.0,1.0,1.0,8.0,4.0,28.0
30.0,635.0,0.42237624526023865,1.0,1.0,1.0,8.0,5.0,31.0
31.0,636.0,0.40145227313041687,1.0,1.0,1.0,9.0,1.0,20.0
32.0,637.0,0.40145227313041687,1.0,1.0,1.0,9.0,2.0,22.0
33.0,638.0,0.3805282711982727,1.0,1.0,1.0,9.0,3.0,42.0
34.0,639.0,0.3847130835056305,1.0,1.0,1.0,9.0,4.0,34.0
35.0,640.0,0.4349306523799896,1.0,1.0,1.0,9.0,5.0,37.0
36.0,641.0,0.3805282711982727,1.0,1.0,1.0,10.0,1.0,40.0
37.0,642.0,0.3888978660106659,1.0,1.0,1.0,10.0,2.0,33.0
38.0,643.0,0.4433002471923828,1.0,1.0,1.0,10.0,3.0,27.0
39.0,644.0,0.3805282711982727,1.0,1.0,1.0,10.0,4.0,30.0
40.0,645.0,0.42237624526023865,1.0,1.0,1.0,10.0,5.0,44.0
41.0,646.0,0.3805282711982727,1.0,1.0,1.0,11.0,2.0,29.0
42.0,647.0,0.40145227313041687,1.0,1.0,1.0,11.0,3.0,38.0
43.0,648.0,0.41609904170036316,1.0,1.0,1.0,11.0,4.0,36.0
44.0,649.0,0.3888978660106659,1.0,1.0,1.0,11.0,5.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
