target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,163.0,0.7208033800125122,1.0,1.0,1.0,1.0,1.0,25.0
1.0,164.0,0.828204870223999,1.0,1.0,1.0,1.0,2.0,46.0
2.0,165.0,0.7904154658317566,1.0,1.0,1.0,1.0,3.0,3.0
3.0,166.0,0.5862200260162354,1.0,1.0,1.0,1.0,4.0,47.0
4.0,167.0,0.5606293082237244,1.0,1.0,1.0,2.0,1.0,26.0
5.0,168.0,0.6114130020141602,1.0,1.0,1.0,2.0,2.0,48.0
6.0,169.0,0.6724064350128174,1.0,1.0,1.0,2.0,3.0,6.0
7.0,170.0,0.5936453342437744,1.0,1.0,1.0,2.0,4.0,49.0
8.0,171.0,0.18445900082588196,1.0,1.0,1.0,3.0,1.0,7.0
9.0,172.0,0.18445900082588196,1.0,1.0,1.0,3.0,2.0,0.0
10.0,173.0,0.27024757862091064,1.0,1.0,1.0,3.0,3.0,2.0
11.0,174.0,0.3197053074836731,1.0,1.0,1.0,3.0,4.0,1.0
12.0,175.0,-0.14702701568603516,1.0,1.0,1.0,4.0,1.0,28.0
13.0,176.0,0.10490235686302185,1.0,1.0,1.0,4.0,2.0,5.0
14.0,177.0,0.44169214367866516,1.0,1.0,1.0,4.0,3.0,14.0
15.0,178.0,-1.4955121278762817,2.0,1.0,1.0,5.0,2.0,4.0
16.0,179.0,-1.4282867908477783,1.0,1.0,1.0,6.0,3.0,40.0
17.0,180.0,1.1948283910751343,1.0,1.0,1.0,7.0,5.0,11.0
18.0,181.0,0.6724064350128174,1.0,1.0,1.0,8.0,2.0,10.0
19.0,182.0,1.009196162223816,1.0,1.0,1.0,7.0,1.0,8.0
20.0,183.0,0.954169511795044,1.0,1.0,1.0,7.0,2.0,29.0
21.0,184.0,0.8885353207588196,1.0,1.0,1.0,7.0,3.0,12.0
22.0,185.0,1.0257705450057983,1.0,1.0,1.0,7.0,4.0,24.0
23.0,186.0,-0.21226346492767334,1.0,1.0,1.0,9.0,5.0,9.0
24.0,187.0,-0.07648679614067078,1.0,1.0,1.0,9.0,1.0,21.0
25.0,188.0,-1.258963704109192,1.0,1.0,1.0,1.0,4.0,35.0
26.0,189.0,-0.5784892439842224,1.0,1.0,1.0,2.0,4.0,33.0
27.0,190.0,-1.411447286605835,1.0,1.0,1.0,3.0,4.0,30.0
28.0,191.0,0.09787485003471375,1.0,1.0,1.0,4.0,4.0,19.0
29.0,192.0,-0.8609153032302856,1.0,1.0,1.0,6.0,4.0,16.0
30.0,193.0,-1.708989143371582,1.0,1.0,1.0,9.0,2.0,32.0
31.0,194.0,-1.7434636354446411,1.0,1.0,1.0,9.0,3.0,13.0
32.0,195.0,-1.54523503780365,2.0,1.0,1.0,10.0,3.0,27.0
33.0,196.0,-1.9365211725234985,1.0,1.0,1.0,9.0,4.0,22.0
34.0,197.0,1.1583648920059204,2.0,1.0,1.0,11.0,5.0,42.0
35.0,198.0,1.314163327217102,2.0,1.0,1.0,11.0,1.0,23.0
36.0,199.0,-1.54523503780365,2.0,1.0,1.0,5.0,3.0,31.0
37.0,200.0,1.2611255645751953,2.0,1.0,1.0,11.0,2.0,36.0
38.0,201.0,1.4732766151428223,2.0,1.0,1.0,11.0,3.0,37.0
39.0,202.0,1.2186954021453857,2.0,1.0,1.0,11.0,4.0,38.0
40.0,203.0,0.7852442264556885,2.0,1.0,1.0,5.0,4.0,18.0
41.0,204.0,-1.2295277118682861,2.0,1.0,1.0,8.0,3.0,34.0
42.0,205.0,-0.44271254539489746,2.0,1.0,1.0,1.0,4.0,41.0
43.0,206.0,-0.7039235234260559,2.0,1.0,1.0,4.0,4.0,43.0
44.0,207.0,-1.2018154859542847,2.0,1.0,1.0,6.0,4.0,15.0
45.0,208.0,-0.39603930711746216,2.0,1.0,1.0,10.0,4.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
