target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,798.0,0.38935473561286926,1.0,1.0,1.0,1.0,1.0,26.0
1.0,799.0,-0.352030485868454,1.0,1.0,1.0,2.0,1.0,48.0
2.0,800.0,-0.07383517920970917,1.0,1.0,1.0,3.0,1.0,14.0
3.0,801.0,0.21244925260543823,1.0,1.0,1.0,3.0,2.0,49.0
4.0,802.0,0.3292139172554016,1.0,1.0,1.0,2.0,2.0,7.0
5.0,803.0,-0.001033121021464467,1.0,1.0,1.0,3.0,3.0,0.0
6.0,804.0,0.45969489216804504,1.0,1.0,1.0,3.0,4.0,10.0
7.0,805.0,0.4614534080028534,1.0,1.0,1.0,3.0,5.0,21.0
8.0,806.0,0.4104567766189575,1.0,1.0,1.0,4.0,2.0,11.0
9.0,807.0,0.38935473561286926,1.0,1.0,1.0,4.0,3.0,5.0
10.0,808.0,-0.7213163375854492,1.0,1.0,1.0,2.0,3.0,4.0
11.0,809.0,-0.7276469469070435,1.0,1.0,1.0,2.0,4.0,47.0
12.0,810.0,-3.4916634559631348,1.0,1.0,1.0,5.0,2.0,1.0
13.0,811.0,-3.0221428871154785,1.0,1.0,1.0,5.0,4.0,17.0
14.0,812.0,-3.065402030944824,1.0,1.0,1.0,5.0,5.0,2.0
15.0,813.0,-2.7752487659454346,1.0,1.0,1.0,6.0,5.0,8.0
16.0,814.0,0.41749081015586853,1.0,1.0,1.0,7.0,2.0,36.0
17.0,815.0,0.42452481389045715,1.0,1.0,1.0,1.0,2.0,25.0
18.0,816.0,0.4104567766189575,1.0,1.0,1.0,7.0,3.0,6.0
19.0,817.0,0.38935473561286926,1.0,1.0,1.0,1.0,3.0,35.0
20.0,818.0,0.38935473561286926,1.0,1.0,1.0,7.0,4.0,3.0
21.0,819.0,0.38935473561286926,1.0,1.0,1.0,1.0,4.0,13.0
22.0,820.0,0.5370690822601318,1.0,1.0,1.0,4.0,4.0,23.0
23.0,821.0,0.5546541213989258,1.0,1.0,1.0,4.0,5.0,31.0
24.0,822.0,0.38935473561286926,1.0,1.0,1.0,7.0,5.0,30.0
25.0,823.0,0.19943632185459137,1.0,1.0,1.0,3.0,5.0,19.0
26.0,824.0,0.7287459969520569,1.0,1.0,1.0,1.0,5.0,15.0
27.0,825.0,0.38935473561286926,1.0,1.0,1.0,8.0,1.0,12.0
28.0,826.0,0.3963887691497803,1.0,1.0,1.0,8.0,2.0,18.0
29.0,827.0,0.4069397747516632,1.0,1.0,1.0,8.0,3.0,39.0
30.0,828.0,0.41749081015586853,1.0,1.0,1.0,8.0,4.0,9.0
31.0,829.0,0.4421098530292511,1.0,1.0,1.0,8.0,5.0,33.0
32.0,830.0,0.38935473561286926,1.0,1.0,1.0,9.0,1.0,34.0
33.0,831.0,0.4069397747516632,1.0,1.0,1.0,9.0,2.0,22.0
34.0,832.0,0.38935473561286926,1.0,1.0,1.0,9.0,3.0,44.0
35.0,833.0,0.3963887691497803,1.0,1.0,1.0,9.0,4.0,16.0
36.0,834.0,0.38935473561286926,1.0,1.0,1.0,9.0,5.0,28.0
37.0,835.0,0.4350758492946625,1.0,1.0,1.0,10.0,1.0,45.0
38.0,836.0,0.38935473561286926,1.0,1.0,1.0,10.0,2.0,29.0
39.0,837.0,0.4069397747516632,1.0,1.0,1.0,10.0,3.0,42.0
40.0,838.0,0.42804181575775146,1.0,1.0,1.0,10.0,4.0,41.0
41.0,839.0,0.38935473561286926,1.0,1.0,1.0,10.0,5.0,32.0
42.0,840.0,0.42452481389045715,1.0,1.0,1.0,11.0,1.0,20.0
43.0,841.0,0.3999057710170746,1.0,1.0,1.0,11.0,2.0,37.0
44.0,842.0,0.38935473561286926,1.0,1.0,1.0,11.0,3.0,46.0
45.0,843.0,0.38935473561286926,1.0,1.0,1.0,11.0,4.0,24.0
46.0,844.0,0.4069397747516632,1.0,1.0,1.0,11.0,5.0,43.0
47.0,845.0,-1.3339791297912598,1.0,1.0,1.0,2.0,5.0,27.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
