target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,324.0,0.24425534904003143,1.0,1.0,1.0,1.0,1.0,3.0
1.0,325.0,-0.0949087142944336,1.0,1.0,1.0,1.0,2.0,42.0
2.0,326.0,0.055040277540683746,1.0,1.0,1.0,1.0,3.0,4.0
3.0,327.0,-0.10176051408052444,1.0,1.0,1.0,1.0,4.0,43.0
4.0,328.0,0.2316058725118637,1.0,1.0,1.0,2.0,5.0,23.0
5.0,329.0,0.21052341163158417,1.0,1.0,1.0,3.0,5.0,44.0
6.0,330.0,0.2368764877319336,1.0,1.0,1.0,4.0,5.0,30.0
7.0,331.0,0.21052341163158417,1.0,1.0,1.0,5.0,5.0,45.0
8.0,332.0,0.19734688103199005,1.0,1.0,1.0,6.0,5.0,19.0
9.0,333.0,0.19734688103199005,1.0,1.0,1.0,7.0,5.0,46.0
10.0,334.0,0.19734688103199005,1.0,1.0,1.0,8.0,1.0,6.0
11.0,335.0,0.19734688103199005,1.0,1.0,1.0,2.0,1.0,47.0
12.0,336.0,0.19734688103199005,1.0,1.0,1.0,3.0,1.0,34.0
13.0,337.0,0.19734688103199005,1.0,1.0,1.0,4.0,1.0,48.0
14.0,338.0,0.22897057235240936,1.0,1.0,1.0,5.0,1.0,12.0
15.0,339.0,0.19734688103199005,1.0,1.0,1.0,6.0,1.0,49.0
16.0,340.0,0.19207626581192017,1.0,1.0,1.0,7.0,1.0,32.0
17.0,341.0,0.19734688103199005,1.0,1.0,1.0,8.0,2.0,0.0
18.0,342.0,0.2553236484527588,1.0,1.0,1.0,2.0,2.0,2.0
19.0,343.0,0.19734688103199005,1.0,1.0,1.0,3.0,2.0,5.0
20.0,344.0,0.21974699199199677,1.0,1.0,1.0,4.0,2.0,24.0
21.0,345.0,0.19734688103199005,1.0,1.0,1.0,5.0,2.0,1.0
22.0,346.0,0.19734688103199005,1.0,1.0,1.0,8.0,3.0,11.0
23.0,347.0,0.2184293419122696,1.0,1.0,1.0,2.0,3.0,31.0
24.0,348.0,0.2316058725118637,1.0,1.0,1.0,3.0,3.0,21.0
25.0,349.0,0.19734688103199005,1.0,1.0,1.0,4.0,3.0,40.0
26.0,350.0,0.21052341163158417,1.0,1.0,1.0,5.0,3.0,29.0
27.0,351.0,0.2184293419122696,1.0,1.0,1.0,6.0,3.0,13.0
28.0,352.0,0.21052341163158417,1.0,1.0,1.0,7.0,3.0,27.0
29.0,353.0,0.2316058725118637,1.0,1.0,1.0,8.0,4.0,15.0
30.0,354.0,0.21052341163158417,1.0,1.0,1.0,2.0,4.0,37.0
31.0,355.0,0.23951180279254913,1.0,1.0,1.0,3.0,4.0,41.0
32.0,356.0,0.20261749625205994,1.0,1.0,1.0,4.0,4.0,25.0
33.0,357.0,0.20261749625205994,1.0,1.0,1.0,5.0,4.0,17.0
34.0,358.0,0.2184293419122696,1.0,1.0,1.0,6.0,4.0,26.0
35.0,359.0,0.19734688103199005,1.0,1.0,1.0,7.0,4.0,14.0
36.0,360.0,0.19734688103199005,1.0,1.0,1.0,9.0,3.0,16.0
37.0,361.0,0.19734688103199005,1.0,1.0,1.0,9.0,4.0,7.0
38.0,362.0,-0.18029268085956573,1.0,1.0,1.0,10.0,2.0,20.0
39.0,363.0,-0.5721628665924072,1.0,1.0,1.0,10.0,3.0,39.0
40.0,364.0,-0.16448083519935608,1.0,1.0,1.0,10.0,4.0,33.0
41.0,365.0,-6.326356410980225,1.0,1.0,1.0,11.0,4.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
