target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,996.0,1.3029584884643555,1.0,1.0,1.0,1.0,1.0,4.0
1.0,997.0,1.312364101409912,1.0,1.0,1.0,1.0,2.0,37.0
2.0,998.0,1.25404953956604,1.0,1.0,1.0,1.0,3.0,9.0
3.0,999.0,1.2954341173171997,1.0,1.0,1.0,1.0,4.0,38.0
4.0,1000.0,1.1167283058166504,1.0,1.0,1.0,1.0,5.0,3.0
5.0,1001.0,1.2480300664901733,1.0,1.0,1.0,2.0,1.0,2.0
6.0,1002.0,1.25404953956604,1.0,1.0,1.0,2.0,2.0,8.0
7.0,1003.0,1.25404953956604,1.0,1.0,1.0,2.0,3.0,39.0
8.0,1004.0,1.1882106065750122,1.0,1.0,1.0,2.0,4.0,15.0
9.0,1005.0,1.255554437637329,1.0,1.0,1.0,2.0,5.0,40.0
10.0,1006.0,1.25404953956604,1.0,1.0,1.0,3.0,5.0,10.0
11.0,1007.0,-0.9355668425559998,1.0,1.0,1.0,4.0,1.0,41.0
12.0,1008.0,-1.0573689937591553,1.0,1.0,1.0,4.0,2.0,1.0
13.0,1009.0,-1.04984450340271,1.0,1.0,1.0,4.0,3.0,7.0
14.0,1010.0,-1.044201135635376,1.0,1.0,1.0,4.0,4.0,42.0
15.0,1011.0,-1.0423200130462646,1.0,1.0,1.0,4.0,5.0,12.0
16.0,1012.0,0.5179697871208191,1.0,1.0,1.0,5.0,4.0,43.0
17.0,1013.0,0.5670668482780457,1.0,1.0,1.0,5.0,5.0,23.0
18.0,1014.0,0.08822932094335556,1.0,1.0,1.0,6.0,4.0,44.0
19.0,1015.0,0.23072369396686554,1.0,1.0,1.0,6.0,5.0,19.0
20.0,1016.0,-0.06837340444326401,1.0,1.0,1.0,7.0,5.0,45.0
21.0,1017.0,-0.7267632484436035,1.0,1.0,1.0,8.0,3.0,28.0
22.0,1018.0,-0.7201793193817139,1.0,1.0,1.0,8.0,4.0,46.0
23.0,1019.0,-0.7314659953117371,1.0,1.0,1.0,8.0,5.0,18.0
24.0,1020.0,1.2352384328842163,1.0,1.0,1.0,4.0,4.0,47.0
25.0,1021.0,-0.5894418954849243,1.0,1.0,1.0,9.0,1.0,35.0
26.0,1022.0,-0.9280424118041992,1.0,1.0,1.0,9.0,2.0,48.0
27.0,1023.0,-0.9280424118041992,1.0,1.0,1.0,9.0,3.0,20.0
28.0,1024.0,1.1364799737930298,1.0,1.0,1.0,4.0,5.0,49.0
29.0,1025.0,-0.9280424118041992,1.0,1.0,1.0,9.0,4.0,0.0
30.0,1026.0,-0.9261612892150879,1.0,1.0,1.0,10.0,2.0,6.0
31.0,1027.0,-0.9280424118041992,1.0,1.0,1.0,10.0,3.0,5.0
32.0,1028.0,-1.0644230842590332,1.0,1.0,1.0,10.0,4.0,24.0
33.0,1029.0,-0.9355668425559998,1.0,1.0,1.0,10.0,5.0,11.0
34.0,1030.0,-0.9280424118041992,1.0,1.0,1.0,9.0,5.0,16.0
35.0,1031.0,-1.0691258907318115,1.0,1.0,1.0,8.0,5.0,27.0
36.0,1032.0,-0.9101718068122864,1.0,1.0,1.0,11.0,5.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
