target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,846.0,1.0052677392959595,1.0,1.0,1.0,1.0,1.0,4.0
1.0,847.0,0.7343071699142456,1.0,1.0,1.0,1.0,2.0,42.0
2.0,848.0,0.5915296673774719,1.0,1.0,1.0,2.0,3.0,19.0
3.0,849.0,0.5798265933990479,1.0,1.0,1.0,1.0,3.0,43.0
4.0,850.0,0.5977253913879395,1.0,1.0,1.0,1.0,4.0,6.0
5.0,851.0,0.14750133454799652,1.0,1.0,1.0,3.0,2.0,44.0
6.0,852.0,0.5798265933990479,1.0,1.0,1.0,2.0,4.0,27.0
7.0,853.0,0.2979890704154968,1.0,1.0,1.0,4.0,3.0,45.0
8.0,854.0,0.34851881861686707,1.0,1.0,1.0,5.0,2.0,10.0
9.0,855.0,-0.02625487558543682,1.0,1.0,1.0,3.0,3.0,46.0
10.0,856.0,0.0414852611720562,1.0,1.0,1.0,3.0,4.0,3.0
11.0,857.0,-0.22011283040046692,1.0,1.0,1.0,6.0,2.0,47.0
12.0,858.0,-0.8121505975723267,1.0,1.0,1.0,7.0,5.0,12.0
13.0,859.0,-0.8319770097732544,1.0,1.0,1.0,7.0,1.0,48.0
14.0,860.0,-0.947080135345459,1.0,1.0,1.0,7.0,2.0,17.0
15.0,861.0,-0.8377596735954285,1.0,1.0,1.0,7.0,3.0,49.0
16.0,862.0,0.32648950815200806,1.0,1.0,1.0,8.0,5.0,2.0
17.0,863.0,-0.2669251263141632,1.0,1.0,1.0,6.0,3.0,1.0
18.0,864.0,-0.6097562909126282,1.0,1.0,1.0,6.0,4.0,0.0
19.0,865.0,-0.8052664399147034,1.0,1.0,1.0,4.0,4.0,9.0
20.0,866.0,-1.2472295761108398,1.0,1.0,1.0,9.0,5.0,5.0
21.0,867.0,-0.9802618026733398,1.0,1.0,1.0,9.0,1.0,18.0
22.0,868.0,-0.7763530015945435,1.0,1.0,1.0,9.0,2.0,11.0
23.0,869.0,-0.9826024174690247,1.0,1.0,1.0,9.0,3.0,24.0
24.0,870.0,-1.5900607109069824,1.0,1.0,1.0,7.0,4.0,41.0
25.0,871.0,-1.2359395027160645,1.0,1.0,1.0,9.0,4.0,21.0
26.0,872.0,1.4871588945388794,1.0,1.0,1.0,5.0,3.0,29.0
27.0,873.0,1.1641541719436646,1.0,1.0,1.0,5.0,4.0,40.0
28.0,874.0,1.154516339302063,1.0,1.0,1.0,10.0,5.0,7.0
29.0,875.0,1.087877631187439,1.0,1.0,1.0,10.0,1.0,23.0
30.0,876.0,1.0603410005569458,1.0,1.0,1.0,10.0,2.0,39.0
31.0,877.0,1.087877631187439,1.0,1.0,1.0,10.0,3.0,15.0
32.0,878.0,1.0603410005569458,1.0,1.0,1.0,10.0,4.0,31.0
33.0,879.0,1.1297333240509033,1.0,1.0,1.0,11.0,5.0,20.0
34.0,880.0,1.1393711566925049,1.0,1.0,1.0,11.0,1.0,8.0
35.0,881.0,1.0603410005569458,1.0,1.0,1.0,11.0,2.0,14.0
36.0,882.0,1.0603410005569458,1.0,1.0,1.0,11.0,3.0,26.0
37.0,883.0,1.0603410005569458,1.0,1.0,1.0,11.0,4.0,16.0
38.0,884.0,-1.7690489292144775,1.0,1.0,1.0,8.0,1.0,38.0
39.0,885.0,-1.5327844619750977,1.0,1.0,1.0,8.0,2.0,33.0
40.0,886.0,-1.6025898456573486,1.0,1.0,1.0,8.0,3.0,34.0
41.0,887.0,-1.7287076711654663,1.0,1.0,1.0,8.0,4.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
