target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,813.0,0.646777868270874,1.0,1.0,1.0,1.0,1.0,0.0
1.0,908.0,1.723904013633728,1.0,1.0,2.0,2.0,2.0,29.0
2.0,909.0,1.723904013633728,1.0,1.0,2.0,2.0,3.0,5.0
3.0,910.0,1.720016360282898,1.0,1.0,2.0,2.0,4.0,4.0
4.0,911.0,1.6033881902694702,1.0,1.0,2.0,2.0,5.0,10.0
5.0,912.0,1.5878376960754395,1.0,1.0,2.0,2.0,1.0,3.0
6.0,913.0,-0.46028274297714233,1.0,1.0,2.0,3.0,2.0,16.0
7.0,914.0,-0.5131542086601257,1.0,1.0,2.0,3.0,3.0,8.0
8.0,915.0,-0.4495270252227783,1.0,1.0,2.0,3.0,4.0,12.0
9.0,916.0,-0.5964785218238831,1.0,1.0,2.0,3.0,5.0,9.0
10.0,917.0,-0.4845154881477356,1.0,1.0,2.0,3.0,1.0,15.0
11.0,918.0,-0.41337230801582336,1.0,1.0,2.0,4.0,2.0,19.0
12.0,919.0,-0.41764867305755615,1.0,1.0,2.0,4.0,3.0,22.0
13.0,920.0,-0.11389704048633575,1.0,1.0,2.0,4.0,4.0,33.0
14.0,921.0,-0.25773847103118896,1.0,1.0,2.0,4.0,5.0,2.0
15.0,922.0,-0.874960720539093,1.0,1.0,2.0,4.0,1.0,1.0
16.0,923.0,1.6554820537567139,1.0,1.0,2.0,5.0,2.0,7.0
17.0,924.0,1.8402730226516724,1.0,1.0,2.0,5.0,3.0,6.0
18.0,925.0,1.8402730226516724,1.0,1.0,2.0,5.0,4.0,41.0
19.0,926.0,1.812152624130249,1.0,1.0,2.0,5.0,5.0,18.0
20.0,927.0,1.75344979763031,1.0,1.0,2.0,5.0,1.0,14.0
21.0,928.0,1.7394543886184692,1.0,1.0,2.0,6.0,5.0,30.0
22.0,929.0,1.4121179580688477,1.0,1.0,2.0,6.0,1.0,17.0
23.0,930.0,1.14698326587677,1.0,1.0,2.0,7.0,5.0,11.0
24.0,931.0,0.7842695713043213,1.0,1.0,2.0,7.0,1.0,13.0
25.0,932.0,-0.6041241884231567,1.0,1.0,2.0,8.0,3.0,24.0
26.0,933.0,-0.5350543856620789,1.0,1.0,2.0,8.0,4.0,21.0
27.0,934.0,-0.3253828287124634,1.0,1.0,2.0,8.0,5.0,28.0
28.0,935.0,-0.24063299596309662,1.0,1.0,2.0,8.0,1.0,45.0
29.0,936.0,-0.4391600787639618,1.0,1.0,2.0,1.0,4.0,20.0
30.0,937.0,-0.618378758430481,1.0,1.0,2.0,1.0,5.0,34.0
31.0,938.0,0.05845349654555321,1.0,1.0,2.0,9.0,1.0,26.0
32.0,939.0,-0.5966081619262695,1.0,1.0,2.0,10.0,2.0,35.0
33.0,940.0,-0.9194090366363525,1.0,1.0,2.0,1.0,1.0,27.0
34.0,941.0,-0.8981567621231079,1.0,1.0,2.0,10.0,3.0,25.0
35.0,942.0,-1.065323829650879,1.0,1.0,2.0,10.0,4.0,32.0
36.0,943.0,-0.9271842241287231,1.0,1.0,2.0,10.0,5.0,40.0
37.0,944.0,-0.7229553461074829,1.0,1.0,2.0,10.0,1.0,42.0
38.0,945.0,-0.9825178384780884,1.0,1.0,2.0,11.0,2.0,39.0
39.0,946.0,-1.0283915996551514,1.0,1.0,2.0,11.0,3.0,36.0
40.0,947.0,-0.8603174090385437,1.0,1.0,2.0,11.0,4.0,38.0
41.0,948.0,-0.8940100073814392,1.0,1.0,2.0,11.0,5.0,23.0
42.0,949.0,-1.0482183694839478,1.0,1.0,2.0,11.0,1.0,48.0
43.0,950.0,-0.3240869343280792,1.0,1.0,3.0,11.0,3.0,49.0
44.0,983.0,-0.2745847702026367,1.0,1.0,3.0,5.0,2.0,47.0
45.0,984.0,-0.2642178237438202,1.0,1.0,3.0,5.0,4.0,46.0
46.0,987.0,-0.7326743602752686,1.0,1.0,3.0,10.0,1.0,44.0
47.0,991.0,1.3552292585372925,1.0,1.0,3.0,11.0,5.0,37.0
48.0,992.0,1.3934574127197266,1.0,1.0,3.0,11.0,1.0,43.0
49.0,993.0,-0.9580259323120117,1.0,1.0,3.0,5.0,5.0,31.0
