target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,403.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,404.0,0.0,1.0,1.0,1.0,2.0,1.0,9.0
2.0,405.0,0.0,1.0,1.0,1.0,3.0,1.0,20.0
3.0,406.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0
4.0,407.0,0.0,1.0,1.0,1.0,5.0,1.0,18.0
5.0,408.0,0.0,1.0,1.0,1.0,6.0,1.0,27.0
6.0,409.0,0.0,1.0,1.0,1.0,7.0,1.0,10.0
7.0,410.0,0.0,1.0,1.0,1.0,8.0,1.0,2.0
8.0,411.0,0.0,1.0,1.0,1.0,9.0,2.0,38.0
9.0,412.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0
10.0,413.0,0.0,1.0,1.0,1.0,2.0,2.0,22.0
11.0,414.0,0.0,1.0,1.0,1.0,3.0,2.0,21.0
12.0,415.0,0.0,1.0,1.0,1.0,4.0,2.0,39.0
13.0,416.0,0.0,1.0,1.0,1.0,5.0,2.0,11.0
14.0,417.0,0.0,1.0,1.0,1.0,6.0,2.0,35.0
15.0,418.0,0.0,1.0,1.0,1.0,7.0,2.0,23.0
16.0,419.0,0.0,1.0,1.0,1.0,8.0,2.0,29.0
17.0,420.0,0.0,1.0,1.0,1.0,9.0,3.0,34.0
18.0,421.0,0.0,1.0,1.0,1.0,1.0,3.0,30.0
19.0,422.0,0.0,1.0,1.0,1.0,2.0,3.0,12.0
20.0,423.0,0.0,1.0,1.0,1.0,3.0,3.0,19.0
21.0,424.0,0.0,1.0,1.0,1.0,4.0,3.0,41.0
22.0,425.0,0.0,1.0,1.0,1.0,5.0,3.0,13.0
23.0,426.0,0.0,1.0,1.0,1.0,6.0,3.0,40.0
24.0,427.0,0.0,1.0,1.0,1.0,7.0,3.0,4.0
25.0,428.0,0.0,1.0,1.0,1.0,8.0,3.0,48.0
26.0,429.0,0.0,1.0,1.0,1.0,9.0,4.0,37.0
27.0,430.0,0.0,1.0,1.0,1.0,1.0,4.0,24.0
28.0,431.0,0.0,1.0,1.0,1.0,2.0,4.0,36.0
29.0,432.0,0.0,1.0,1.0,1.0,3.0,4.0,31.0
30.0,433.0,0.0,1.0,1.0,1.0,4.0,4.0,8.0
31.0,434.0,0.0,1.0,1.0,1.0,5.0,4.0,16.0
32.0,435.0,0.0,1.0,1.0,1.0,6.0,4.0,44.0
33.0,436.0,0.0,1.0,1.0,1.0,7.0,4.0,45.0
34.0,437.0,0.0,1.0,1.0,1.0,8.0,4.0,26.0
35.0,438.0,0.0,1.0,1.0,1.0,9.0,5.0,17.0
36.0,439.0,0.0,1.0,1.0,1.0,1.0,5.0,33.0
37.0,440.0,0.0,1.0,1.0,1.0,2.0,5.0,49.0
38.0,441.0,0.0,1.0,1.0,1.0,3.0,5.0,32.0
39.0,442.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0
40.0,443.0,0.0,1.0,1.0,1.0,5.0,5.0,42.0
41.0,444.0,0.0,1.0,1.0,1.0,6.0,5.0,28.0
42.0,445.0,0.0,1.0,1.0,1.0,7.0,5.0,43.0
43.0,446.0,0.0,1.0,1.0,1.0,8.0,5.0,6.0
44.0,447.0,0.0,1.0,1.0,1.0,10.0,2.0,15.0
45.0,448.0,0.0,1.0,1.0,1.0,10.0,3.0,25.0
46.0,449.0,0.0,1.0,1.0,1.0,11.0,3.0,47.0
47.0,450.0,0.0,1.0,1.0,1.0,10.0,4.0,14.0
48.0,451.0,0.0,1.0,1.0,1.0,11.0,4.0,7.0
49.0,452.0,0.0,1.0,1.0,1.0,10.0,5.0,46.0
