target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,46.0,-1.3867285251617432,1.0,1.0,1.0,1.0,1.0,8.0
1.0,47.0,-1.3612260818481445,1.0,1.0,1.0,1.0,2.0,47.0
2.0,48.0,-1.5470750331878662,1.0,1.0,1.0,2.0,1.0,9.0
3.0,49.0,-1.3803528547286987,1.0,1.0,1.0,2.0,2.0,48.0
4.0,50.0,-1.3707894086837769,1.0,1.0,1.0,1.0,3.0,7.0
5.0,51.0,-1.3867285251617432,1.0,1.0,1.0,1.0,4.0,49.0
6.0,52.0,-1.3771650791168213,1.0,1.0,1.0,2.0,3.0,4.0
7.0,53.0,-1.3867285251617432,1.0,1.0,1.0,2.0,4.0,1.0
8.0,54.0,-1.3707894086837769,1.0,1.0,1.0,1.0,5.0,3.0
9.0,55.0,-1.3707894086837769,1.0,1.0,1.0,2.0,5.0,5.0
10.0,56.0,0.6480465531349182,1.0,1.0,1.0,3.0,1.0,21.0
11.0,57.0,0.8456903696060181,1.0,1.0,1.0,4.0,1.0,0.0
12.0,58.0,0.602779746055603,1.0,1.0,1.0,5.0,1.0,2.0
13.0,59.0,0.7184970378875732,1.0,1.0,1.0,5.0,2.0,6.0
14.0,60.0,0.6480465531349182,1.0,1.0,1.0,3.0,2.0,40.0
15.0,61.0,-0.006090739741921425,1.0,1.0,1.0,4.0,2.0,11.0
16.0,62.0,0.6544221639633179,1.0,1.0,1.0,3.0,3.0,14.0
17.0,63.0,0.5100146532058716,1.0,1.0,1.0,4.0,3.0,31.0
18.0,64.0,0.5677139163017273,1.0,1.0,1.0,5.0,3.0,28.0
19.0,65.0,0.8680050373077393,1.0,1.0,1.0,5.0,4.0,10.0
20.0,66.0,0.5332856178283691,1.0,1.0,1.0,3.0,4.0,23.0
21.0,67.0,0.7277416586875916,1.0,1.0,1.0,3.0,5.0,33.0
22.0,68.0,0.8616294264793396,1.0,1.0,1.0,5.0,5.0,13.0
23.0,69.0,0.03535070642828941,1.0,1.0,1.0,4.0,4.0,37.0
24.0,70.0,0.7519689798355103,1.0,1.0,1.0,6.0,2.0,16.0
25.0,71.0,0.8520659804344177,1.0,1.0,1.0,6.0,3.0,35.0
26.0,72.0,0.03088778257369995,1.0,1.0,1.0,6.0,4.0,20.0
27.0,73.0,-0.08514826744794846,1.0,1.0,1.0,6.0,5.0,18.0
28.0,74.0,-0.517095685005188,1.0,1.0,1.0,4.0,5.0,42.0
29.0,75.0,0.9566259384155273,1.0,1.0,1.0,7.0,1.0,30.0
30.0,76.0,0.8992455005645752,1.0,1.0,1.0,8.0,1.0,29.0
31.0,77.0,0.8998830318450928,1.0,1.0,1.0,7.0,2.0,22.0
32.0,78.0,0.720090925693512,1.0,1.0,1.0,7.0,3.0,32.0
33.0,79.0,0.8871318101882935,1.0,1.0,1.0,8.0,2.0,41.0
34.0,80.0,0.5995919704437256,1.0,1.0,1.0,8.0,3.0,17.0
35.0,81.0,0.8520659804344177,1.0,1.0,1.0,9.0,2.0,34.0
36.0,82.0,0.8680050373077393,1.0,1.0,1.0,9.0,3.0,15.0
37.0,83.0,0.5995919704437256,1.0,1.0,1.0,7.0,4.0,25.0
38.0,84.0,0.5205343961715698,1.0,1.0,1.0,7.0,5.0,46.0
39.0,85.0,0.9585386514663696,1.0,1.0,1.0,8.0,4.0,45.0
40.0,86.0,0.5948102474212646,1.0,1.0,1.0,8.0,5.0,44.0
41.0,87.0,0.9126342535018921,1.0,1.0,1.0,9.0,4.0,27.0
42.0,88.0,0.9311234951019287,1.0,1.0,1.0,9.0,5.0,12.0
43.0,89.0,-1.3707894086837769,1.0,1.0,1.0,10.0,2.0,26.0
44.0,90.0,-1.359632134437561,1.0,1.0,1.0,10.0,3.0,19.0
45.0,91.0,-1.6981768608093262,1.0,1.0,1.0,10.0,4.0,39.0
46.0,92.0,-2.0807132720947266,1.0,1.0,1.0,10.0,5.0,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
