target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,152.0,-0.6293334364891052,1.0,1.0,1.0,1.0,1.0,48.0
1.0,153.0,-0.6429734230041504,1.0,1.0,1.0,1.0,2.0,1.0
2.0,154.0,-1.4145334959030151,1.0,1.0,1.0,2.0,3.0,2.0
3.0,155.0,-1.46819269657135,1.0,1.0,1.0,3.0,4.0,24.0
4.0,156.0,-1.1937201023101807,1.0,1.0,1.0,2.0,4.0,4.0
5.0,157.0,-1.3315354585647583,1.0,1.0,1.0,2.0,1.0,3.0
6.0,158.0,-1.3274177312850952,1.0,1.0,1.0,2.0,2.0,7.0
7.0,159.0,-1.5564665794372559,1.0,1.0,1.0,1.0,1.0,8.0
8.0,160.0,-1.6697043180465698,1.0,1.0,1.0,4.0,4.0,0.0
9.0,161.0,-1.3444033861160278,1.0,1.0,1.0,4.0,2.0,10.0
10.0,162.0,-1.6115412712097168,1.0,1.0,1.0,3.0,1.0,18.0
11.0,163.0,-1.7083079814910889,1.0,1.0,1.0,3.0,2.0,5.0
12.0,164.0,1.1170998811721802,1.0,1.0,1.0,5.0,5.0,20.0
13.0,165.0,1.0968972444534302,1.0,1.0,1.0,5.0,3.0,45.0
14.0,166.0,0.6645353436470032,1.0,1.0,1.0,6.0,5.0,11.0
15.0,167.0,0.736595630645752,1.0,1.0,1.0,6.0,3.0,12.0
16.0,168.0,0.31645825505256653,1.0,1.0,1.0,7.0,5.0,23.0
17.0,169.0,1.0138992071151733,1.0,1.0,1.0,7.0,3.0,30.0
18.0,170.0,0.9792845249176025,1.0,1.0,1.0,8.0,5.0,21.0
19.0,171.0,0.7726258039474487,1.0,1.0,1.0,8.0,3.0,17.0
20.0,172.0,0.7880672812461853,1.0,1.0,1.0,9.0,5.0,36.0
21.0,173.0,0.7880672812461853,1.0,1.0,1.0,9.0,3.0,46.0
22.0,174.0,0.8940989375114441,1.0,1.0,1.0,8.0,4.0,47.0
23.0,175.0,0.9411954879760742,1.0,1.0,1.0,9.0,4.0,14.0
24.0,176.0,0.8047956228256226,1.0,1.0,1.0,5.0,4.0,35.0
25.0,177.0,0.8086559772491455,1.0,1.0,1.0,10.0,5.0,13.0
26.0,178.0,0.8554951548576355,1.0,1.0,1.0,10.0,3.0,38.0
27.0,179.0,0.7726258039474487,1.0,1.0,1.0,5.0,1.0,33.0
28.0,180.0,0.736595630645752,1.0,1.0,1.0,5.0,2.0,32.0
29.0,181.0,0.6207844018936157,1.0,1.0,1.0,6.0,4.0,29.0
30.0,182.0,0.7597578763961792,1.0,1.0,1.0,6.0,1.0,42.0
31.0,183.0,0.7880672812461853,1.0,1.0,1.0,10.0,4.0,43.0
32.0,184.0,0.7880672812461853,1.0,1.0,1.0,11.0,3.0,6.0
33.0,185.0,0.7970748543739319,1.0,1.0,1.0,10.0,1.0,31.0
34.0,186.0,0.7880672812461853,1.0,1.0,1.0,10.0,2.0,27.0
35.0,187.0,0.6542410254478455,1.0,1.0,1.0,8.0,1.0,15.0
36.0,188.0,0.7198673486709595,1.0,1.0,1.0,6.0,2.0,9.0
37.0,189.0,0.6542410254478455,1.0,1.0,1.0,8.0,2.0,28.0
38.0,190.0,0.6722560524940491,1.0,1.0,1.0,9.0,1.0,41.0
39.0,191.0,0.4833551049232483,1.0,1.0,1.0,11.0,4.0,49.0
40.0,192.0,0.7880672812461853,1.0,1.0,1.0,11.0,1.0,44.0
41.0,193.0,0.7880672812461853,1.0,1.0,1.0,11.0,2.0,16.0
42.0,194.0,0.6259315609931946,1.0,1.0,1.0,2.0,2.0,40.0
43.0,195.0,-0.07549840956926346,1.0,1.0,1.0,7.0,4.0,26.0
44.0,196.0,-0.1444704234600067,1.0,1.0,1.0,7.0,1.0,34.0
45.0,197.0,0.014963028021156788,1.0,1.0,1.0,7.0,2.0,19.0
46.0,198.0,0.6542410254478455,1.0,1.0,1.0,9.0,2.0,22.0
47.0,199.0,-0.9182180762290955,1.0,1.0,1.0,4.0,2.0,37.0
48.0,200.0,-1.6774250268936157,1.0,1.0,1.0,1.0,2.0,25.0
49.0,201.0,-0.5262614488601685,1.0,1.0,2.0,10.0,5.0,39.0
