target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,118.0,-0.34662365913391113,1.0,1.0,1.0,1.0,1.0,1.0
1.0,119.0,-1.8673427104949951,1.0,1.0,1.0,1.0,2.0,2.0
2.0,120.0,-1.4246163368225098,1.0,1.0,1.0,2.0,3.0,3.0
3.0,121.0,-1.3425275087356567,1.0,1.0,1.0,2.0,4.0,0.0
4.0,122.0,-1.3655861616134644,1.0,1.0,1.0,2.0,1.0,8.0
5.0,123.0,-0.3083462715148926,1.0,1.0,1.0,3.0,1.0,4.0
6.0,124.0,-1.3655861616134644,1.0,1.0,1.0,2.0,2.0,6.0
7.0,125.0,-1.019706130027771,1.0,1.0,1.0,3.0,2.0,23.0
8.0,126.0,0.3453669548034668,1.0,1.0,1.0,4.0,5.0,22.0
9.0,127.0,0.3453669548034668,1.0,1.0,1.0,4.0,3.0,21.0
10.0,128.0,0.3453669548034668,1.0,1.0,1.0,4.0,4.0,20.0
11.0,129.0,0.38226082921028137,1.0,1.0,1.0,4.0,1.0,7.0
12.0,130.0,0.3568962812423706,1.0,1.0,1.0,5.0,5.0,12.0
13.0,131.0,0.35920214653015137,1.0,1.0,1.0,6.0,5.0,18.0
14.0,132.0,0.3638138771057129,1.0,1.0,1.0,7.0,3.0,33.0
15.0,133.0,0.3753432035446167,1.0,1.0,1.0,5.0,3.0,10.0
16.0,134.0,0.38226082921028137,1.0,1.0,1.0,4.0,2.0,5.0
17.0,135.0,0.39609602093696594,1.0,1.0,1.0,8.0,3.0,36.0
18.0,136.0,0.3453669548034668,1.0,1.0,1.0,8.0,4.0,9.0
19.0,137.0,0.3799549341201782,1.0,1.0,1.0,8.0,1.0,11.0
20.0,138.0,0.3453669548034668,1.0,1.0,1.0,6.0,3.0,17.0
21.0,139.0,0.3453669548034668,1.0,1.0,1.0,7.0,4.0,31.0
22.0,140.0,0.3453669548034668,1.0,1.0,1.0,5.0,4.0,38.0
23.0,141.0,0.38226082921028137,1.0,1.0,1.0,6.0,4.0,34.0
24.0,142.0,0.38456669449806213,1.0,1.0,1.0,8.0,2.0,16.0
25.0,143.0,0.3522845506668091,1.0,1.0,1.0,9.0,3.0,15.0
26.0,144.0,0.3638138771057129,1.0,1.0,1.0,9.0,4.0,19.0
27.0,145.0,0.3453669548034668,1.0,1.0,1.0,10.0,4.0,13.0
28.0,146.0,0.3753432035446167,1.0,1.0,1.0,7.0,1.0,29.0
29.0,147.0,0.37303733825683594,1.0,1.0,1.0,5.0,1.0,49.0
30.0,148.0,0.3453669548034668,1.0,1.0,1.0,6.0,1.0,47.0
31.0,149.0,0.34190815687179565,1.0,1.0,1.0,7.0,2.0,42.0
32.0,150.0,0.3453669548034668,1.0,1.0,1.0,5.0,2.0,32.0
33.0,151.0,0.3638138771057129,1.0,1.0,1.0,6.0,2.0,28.0
34.0,152.0,0.3453669548034668,1.0,1.0,1.0,9.0,1.0,26.0
35.0,153.0,0.38226082921028137,1.0,1.0,1.0,10.0,1.0,30.0
36.0,154.0,0.3753432035446167,1.0,1.0,1.0,9.0,2.0,40.0
37.0,155.0,0.35920214653015137,1.0,1.0,1.0,10.0,2.0,39.0
38.0,253.0,0.3684256076812744,1.0,1.0,2.0,5.0,5.0,45.0
39.0,254.0,0.3753432035446167,1.0,1.0,2.0,7.0,3.0,46.0
40.0,255.0,0.3753432035446167,1.0,1.0,2.0,5.0,3.0,44.0
41.0,256.0,0.3753432035446167,1.0,1.0,2.0,7.0,4.0,35.0
42.0,257.0,0.4168488085269928,1.0,1.0,2.0,3.0,5.0,27.0
43.0,258.0,0.4030136168003082,1.0,1.0,2.0,3.0,3.0,43.0
44.0,259.0,0.3453669548034668,1.0,1.0,2.0,2.0,5.0,14.0
45.0,260.0,0.37764906883239746,1.0,1.0,2.0,2.0,3.0,41.0
46.0,261.0,0.38226082921028137,1.0,1.0,2.0,5.0,4.0,24.0
47.0,262.0,-0.3076545000076294,1.0,1.0,2.0,7.0,1.0,48.0
48.0,263.0,0.3753432035446167,1.0,1.0,2.0,5.0,1.0,25.0
49.0,264.0,-0.3076545000076294,1.0,1.0,2.0,7.0,2.0,37.0
