target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
1.0,99.0,0.0,1.0,1.0,1.0,1.0,2.0,92
2.0,100.0,0.0,1.0,1.0,1.0,2.0,1.0,93
3.0,101.0,0.0,1.0,1.0,1.0,2.0,2.0,120
4.0,102.0,0.0,1.0,1.0,1.0,3.0,1.0,112
5.0,103.0,0.0,1.0,1.0,1.0,3.0,2.0,94
6.0,104.0,0.0,1.0,1.0,1.0,4.0,1.0,130
7.0,105.0,0.0,1.0,1.0,1.0,4.0,2.0,131
8.0,106.0,0.0,1.0,1.0,1.0,5.0,1.0,136
9.0,107.0,0.0,1.0,1.0,1.0,5.0,2.0,137
10.0,108.0,0.0,1.0,1.0,1.0,6.0,1.0,122
11.0,109.0,0.0,1.0,1.0,1.0,6.0,2.0,95
12.0,110.0,0.0,1.0,1.0,1.0,7.0,2.0,96
13.0,111.0,0.0,1.0,1.0,1.0,8.0,2.0,118
14.0,112.0,0.0,1.0,1.0,1.0,9.0,3.0,123
15.0,113.0,0.0,1.0,1.0,1.0,9.0,4.0,138
16.0,114.0,0.0,1.0,1.0,1.0,7.0,3.0,126
17.0,115.0,0.0,1.0,1.0,1.0,1.0,3.0,127
18.0,116.0,0.0,1.0,1.0,1.0,10.0,3.0,117
19.0,117.0,0.0,1.0,1.0,1.0,2.0,3.0,108
20.0,118.0,0.0,1.0,1.0,1.0,3.0,3.0,134
21.0,119.0,0.0,1.0,1.0,1.0,4.0,3.0,97
22.0,120.0,0.0,1.0,1.0,1.0,5.0,3.0,98
23.0,121.0,0.0,1.0,1.0,1.0,6.0,3.0,110
24.0,122.0,0.0,1.0,1.0,1.0,8.0,3.0,133
25.0,123.0,0.0,1.0,1.0,1.0,11.0,3.0,104
26.0,124.0,0.0,1.0,1.0,1.0,7.0,4.0,132
27.0,125.0,0.0,1.0,1.0,1.0,1.0,4.0,140
28.0,126.0,0.0,1.0,1.0,1.0,10.0,4.0,100
29.0,127.0,0.0,1.0,1.0,1.0,2.0,4.0,125
30.0,128.0,0.0,1.0,1.0,1.0,3.0,4.0,99
31.0,129.0,0.0,1.0,1.0,1.0,4.0,4.0,135
32.0,130.0,0.0,1.0,1.0,1.0,5.0,4.0,124
33.0,131.0,0.0,1.0,1.0,1.0,6.0,4.0,105
34.0,132.0,0.0,1.0,1.0,1.0,11.0,4.0,129
35.0,133.0,0.0,1.0,1.0,1.0,8.0,4.0,101
36.0,177.0,0.0,1.0,2.0,1.0,2.0,3.0,128
37.0,178.0,0.0,1.0,2.0,1.0,2.0,4.0,102
38.0,179.0,0.0,1.0,2.0,1.0,3.0,3.0,119
39.0,180.0,0.0,1.0,2.0,1.0,3.0,4.0,113
40.0,181.0,0.0,1.0,2.0,1.0,4.0,3.0,121
41.0,182.0,0.0,1.0,2.0,1.0,4.0,4.0,109
42.0,183.0,0.0,1.0,2.0,1.0,5.0,3.0,114
43.0,184.0,0.0,1.0,2.0,1.0,5.0,4.0,111
44.0,185.0,0.0,1.0,2.0,1.0,6.0,3.0,139
45.0,186.0,0.0,1.0,2.0,1.0,6.0,4.0,107
46.0,187.0,0.0,1.0,3.0,1.0,6.0,1.0,103
47.0,188.0,0.0,1.0,3.0,1.0,6.0,2.0,115
48.0,189.0,0.0,1.0,3.0,1.0,8.0,2.0,116
49.0,190.0,0.0,1.0,3.0,1.0,8.0,3.0,106
0.0,134.0,0.0,1.0,1.0,1.0,1.0,1.0,141
1.0,135.0,0.0,1.0,1.0,1.0,2.0,2.0,144
2.0,136.0,0.0,1.0,1.0,1.0,1.0,2.0,145
3.0,137.0,0.0,1.0,1.0,1.0,1.0,3.0,143
4.0,138.0,0.0,1.0,1.0,1.0,3.0,3.0,142
5.0,196.0,0.0,1.0,2.0,2.0,4.0,2.0,159
6.0,197.0,0.0,1.0,2.0,2.0,5.0,2.0,161
7.0,198.0,0.0,1.0,2.0,2.0,6.0,3.0,162
8.0,199.0,0.0,1.0,2.0,3.0,7.0,3.0,146
9.0,200.0,0.0,1.0,2.0,3.0,6.0,2.0,147
10.0,201.0,0.0,1.0,2.0,3.0,6.0,3.0,160
11.0,202.0,0.0,1.0,2.0,3.0,8.0,3.0,164
12.0,203.0,0.0,1.0,2.0,3.0,9.0,3.0,149
13.0,204.0,0.0,1.0,2.0,3.0,10.0,3.0,151
14.0,205.0,0.0,1.0,2.0,3.0,5.0,3.0,148
15.0,206.0,0.0,1.0,2.0,3.0,4.0,3.0,156
16.0,207.0,0.0,1.0,2.0,3.0,11.0,3.0,174
17.0,208.0,0.0,1.0,2.0,3.0,3.0,3.0,186
18.0,209.0,0.0,1.0,2.0,3.0,1.0,3.0,187
19.0,210.0,0.0,1.0,2.0,3.0,3.0,3.0,185
20.0,211.0,0.0,1.0,2.0,3.0,2.0,2.0,167
21.0,212.0,0.0,1.0,2.0,3.0,2.0,3.0,155
22.0,213.0,0.0,1.0,3.0,4.0,5.0,1.0,168
23.0,214.0,0.0,1.0,3.0,4.0,6.0,1.0,166
24.0,215.0,0.0,1.0,3.0,4.0,7.0,1.0,172
25.0,216.0,0.0,1.0,3.0,4.0,8.0,1.0,163
26.0,217.0,0.0,1.0,3.0,4.0,5.0,2.0,153
27.0,218.0,0.0,1.0,3.0,4.0,6.0,2.0,150
28.0,219.0,0.0,1.0,3.0,4.0,7.0,2.0,177
29.0,220.0,0.0,1.0,3.0,4.0,8.0,2.0,188
30.0,221.0,0.0,1.0,3.0,4.0,9.0,2.0,181
31.0,222.0,0.0,1.0,3.0,4.0,4.0,3.0,173
32.0,223.0,0.0,1.0,3.0,4.0,5.0,3.0,171
33.0,224.0,0.0,1.0,3.0,4.0,6.0,3.0,158
34.0,225.0,0.0,1.0,3.0,4.0,7.0,3.0,152
35.0,226.0,0.0,1.0,3.0,4.0,8.0,3.0,165
36.0,227.0,0.0,1.0,3.0,4.0,9.0,3.0,183
37.0,228.0,0.0,1.0,4.0,5.0,9.0,3.0,190
38.0,229.0,0.0,1.0,5.0,6.0,3.0,1.0,178
39.0,230.0,0.0,1.0,5.0,6.0,11.0,1.0,182
40.0,231.0,0.0,1.0,5.0,6.0,3.0,2.0,189
41.0,232.0,0.0,1.0,5.0,6.0,11.0,2.0,180
42.0,233.0,0.0,1.0,5.0,6.0,3.0,3.0,176
43.0,234.0,0.0,1.0,5.0,6.0,11.0,3.0,179
44.0,235.0,0.0,1.0,5.0,6.0,2.0,4.0,170
45.0,236.0,0.0,1.0,5.0,6.0,1.0,4.0,175
46.0,237.0,0.0,1.0,5.0,6.0,2.0,1.0,169
47.0,238.0,0.0,1.0,5.0,6.0,1.0,1.0,154
48.0,239.0,0.0,1.0,5.0,6.0,9.0,1.0,184
49.0,240.0,0.0,1.0,5.0,6.0,9.0,2.0,157
0.0,139.0,0.0,1.0,1.0,1.0,1.0,1.0,217
1.0,140.0,0.0,1.0,1.0,1.0,1.0,2.0,192
2.0,141.0,0.0,1.0,1.0,1.0,2.0,1.0,191
3.0,142.0,0.0,1.0,1.0,1.0,2.0,2.0,203
4.0,143.0,0.0,1.0,1.0,1.0,3.0,1.0,218
5.0,144.0,0.0,1.0,1.0,1.0,3.0,2.0,207
6.0,145.0,0.0,1.0,1.0,1.0,4.0,1.0,219
7.0,146.0,0.0,1.0,1.0,1.0,4.0,2.0,214
8.0,147.0,0.0,1.0,1.0,1.0,5.0,1.0,220
9.0,148.0,0.0,1.0,1.0,1.0,5.0,2.0,205
10.0,149.0,0.0,1.0,1.0,1.0,6.0,1.0,221
11.0,150.0,0.0,1.0,1.0,1.0,6.0,2.0,216
12.0,151.0,0.0,1.0,1.0,1.0,7.0,1.0,222
13.0,152.0,0.0,1.0,1.0,1.0,7.0,2.0,196
14.0,153.0,0.0,1.0,1.0,1.0,8.0,2.0,199
15.0,154.0,0.0,1.0,1.0,1.0,1.0,3.0,194
16.0,155.0,0.0,1.0,1.0,1.0,2.0,3.0,209
17.0,156.0,0.0,1.0,1.0,1.0,3.0,3.0,223
18.0,157.0,0.0,1.0,1.0,1.0,4.0,3.0,215
19.0,158.0,0.0,1.0,1.0,1.0,5.0,3.0,224
20.0,159.0,0.0,1.0,1.0,1.0,6.0,3.0,198
21.0,160.0,0.0,1.0,1.0,1.0,7.0,3.0,225
22.0,161.0,0.0,1.0,1.0,1.0,1.0,4.0,212
23.0,162.0,0.0,1.0,1.0,1.0,2.0,4.0,226
24.0,163.0,0.0,1.0,1.0,1.0,3.0,4.0,227
25.0,164.0,0.0,1.0,1.0,1.0,4.0,4.0,228
26.0,165.0,0.0,1.0,1.0,1.0,5.0,4.0,193
27.0,166.0,0.0,1.0,1.0,1.0,6.0,4.0,201
28.0,167.0,0.0,1.0,1.0,1.0,7.0,4.0,195
29.0,168.0,0.0,1.0,1.0,1.0,8.0,3.0,202
30.0,169.0,0.0,1.0,1.0,1.0,9.0,3.0,208
31.0,170.0,0.0,1.0,1.0,1.0,10.0,3.0,197
32.0,171.0,0.0,1.0,1.0,1.0,8.0,4.0,206
33.0,172.0,0.0,1.0,1.0,1.0,9.0,4.0,200
34.0,173.0,0.0,1.0,1.0,1.0,11.0,2.0,213
35.0,174.0,0.0,1.0,1.0,1.0,11.0,3.0,210
36.0,175.0,0.0,1.0,1.0,1.0,10.0,4.0,204
37.0,176.0,0.0,1.0,1.0,1.0,11.0,4.0,211
